LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,SalePrice
0.0,5105,7,5,2004,2004,0.0,239,0,312,551,551,551,0,1102,0,0,2,1,2,1,4,0,2004.0,2,480,0,60,0,0,0,0,0,2007,148800
60.0,8089,8,6,2007,2007,0.0,945,0,474,1419,1419,0,0,1419,1,0,2,0,2,1,7,1,2007.0,2,567,140,0,0,0,0,0,0,2007,392000
61.0,7577,6,5,2005,2006,256.0,20,0,1342,1362,1362,0,0,1362,0,0,2,0,2,1,6,1,2005.0,2,460,192,28,0,0,0,0,0,2007,194700
0.0,4426,6,5,2004,2004,147.0,697,0,151,848,848,0,0,848,1,0,1,0,1,1,3,1,2004.0,2,420,149,0,0,0,0,0,0,2008,141000
104.0,21535,10,6,1994,1995,1170.0,1455,0,989,2444,2444,1872,0,4316,0,1,3,1,4,1,10,2,1994.0,3,832,382,50,0,0,0,0,0,2007,755000
42.0,26178,7,5,1989,1990,293.0,965,0,245,1210,1238,1281,0,2519,1,0,2,1,4,1,9,2,1989.0,2,628,320,27,0,0,0,0,0,2006,335000
60.0,5400,5,6,1921,1968,0.0,0,0,1073,1073,1073,0,0,1073,0,0,1,0,2,1,4,0,1968.0,1,326,0,0,112,0,0,0,0,2006,108480
51.0,6120,5,6,1936,1950,0.0,0,0,927,927,1067,472,0,1539,0,0,1,1,3,1,5,0,1995.0,2,576,112,0,0,0,0,0,0,2009,141500
54.0,13811,6,6,1987,1987,72.0,980,40,92,1112,1137,0,0,1137,1,0,2,0,2,1,5,1,1987.0,2,551,125,0,0,0,0,0,0,2006,176000
50.0,6000,5,7,1921,1950,0.0,616,0,0,616,616,0,0,616,0,0,1,0,2,1,4,0,1921.0,1,205,0,0,129,0,0,0,0,2006,89000
57.0,6420,5,7,1952,1952,0.0,210,551,219,980,1148,0,0,1148,0,1,1,0,2,1,6,0,1952.0,1,308,0,0,0,0,0,0,0,2006,123500
65.0,8450,5,8,1965,2009,0.0,553,117,224,894,894,0,0,894,1,0,1,0,3,1,5,1,1973.0,1,336,416,144,0,0,0,0,0,2010,138500
59.0,4282,7,5,2004,2004,0.0,16,0,1375,1391,1391,0,0,1391,0,0,2,0,2,1,5,0,2004.0,2,530,156,158,0,0,0,0,0,2008,196000
85.0,14331,8,5,2002,2002,630.0,1274,0,526,1800,1800,0,0,1800,1,0,2,0,3,1,7,1,2002.0,3,765,270,78,0,0,0,0,0,2006,312500
80.0,9600,7,5,1969,1969,168.0,0,0,1164,1164,1164,0,0,1164,0,0,1,1,3,1,6,0,1969.0,2,528,0,0,0,0,0,0,0,2006,140000
82.0,12438,8,5,2006,2006,466.0,0,0,1234,1234,1264,1312,0,2576,0,0,2,1,4,1,10,1,2006.0,3,666,324,100,0,0,0,0,0,2006,361919
76.0,7630,5,9,1900,1996,0.0,0,0,360,360,1032,780,0,1812,0,0,2,0,4,2,8,1,1999.0,2,672,344,0,40,0,0,0,0,2010,140000
70.0,8400,7,5,2004,2005,109.0,712,0,761,1473,1484,0,0,1484,1,0,2,0,3,1,7,0,2004.0,2,606,0,35,0,144,0,0,0,2010,213000
0.0,115149,7,5,1971,2002,351.0,1219,0,424,1643,1824,0,0,1824,1,0,2,0,2,1,5,2,1971.0,2,739,380,48,0,0,0,0,0,2007,302000
48.0,6240,8,5,2006,2006,176.0,863,0,461,1324,1324,0,0,1324,1,0,2,0,2,1,6,1,2006.0,2,550,192,38,0,0,0,0,0,2009,254000
65.0,9018,7,5,2007,2007,0.0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,1,2007.0,2,400,100,24,0,0,0,0,0,2007,179540
0.0,7162,5,7,1966,1966,41.0,0,0,876,876,904,0,0,904,0,0,1,0,3,1,6,0,1966.0,1,408,0,0,0,0,0,0,0,2008,109900
66.0,8712,4,7,1900,1950,0.0,0,0,859,859,859,319,0,1178,0,0,1,0,2,1,7,0,1964.0,1,384,68,0,98,0,0,0,0,2010,102776
40.0,4671,8,5,1988,1989,0.0,767,0,461,1228,1228,0,0,1228,1,0,2,0,2,1,5,1,1988.0,2,472,168,120,0,0,0,0,0,2008,189000
60.0,9873,4,5,1970,1970,160.0,789,0,171,960,960,0,0,960,1,0,1,0,3,1,6,0,1970.0,2,576,0,288,0,0,0,0,0,2006,129000
0.0,13517,6,8,1976,2005,289.0,533,0,192,725,725,754,0,1479,0,0,2,1,3,1,6,0,1976.0,2,475,0,44,0,0,0,0,0,2010,130500
78.0,10140,6,5,1974,1974,174.0,0,0,1064,1064,1350,0,0,1350,0,0,2,0,3,1,7,1,1974.0,2,478,0,0,0,0,0,0,0,2009,165000
60.0,10800,7,8,1890,1998,0.0,0,0,718,718,1576,978,0,2554,0,0,1,1,3,1,8,0,1996.0,2,704,0,48,143,0,0,0,0,2007,159500
80.0,10000,5,6,1973,2000,0.0,1084,0,92,1176,1178,0,0,1178,0,1,1,1,3,1,5,1,1973.0,2,439,224,0,0,0,0,0,0,2008,157000
96.0,10542,7,5,1993,1994,651.0,1173,0,138,1311,1325,1093,0,2418,1,0,2,1,3,1,9,1,1993.0,3,983,250,154,216,0,0,0,0,2008,341000
69.0,9920,5,6,1969,1969,0.0,523,0,448,971,971,0,0,971,0,0,1,1,3,1,5,1,1969.0,1,300,0,0,0,0,0,0,0,2006,128500
0.0,6563,8,5,1985,1985,0.0,1148,0,594,1742,1742,0,0,1742,1,0,2,0,2,1,5,1,1985.0,2,564,114,28,234,0,0,0,0,2006,275000
0.0,4426,6,5,2004,2004,169.0,662,0,186,848,848,0,0,848,1,0,1,0,1,1,3,0,2004.0,2,420,160,0,0,0,0,0,0,2010,143000
70.0,8120,4,7,1970,1970,0.0,191,0,673,864,864,0,0,864,0,0,1,0,3,1,5,0,1994.0,2,463,0,0,0,0,0,0,0,2009,124500
60.0,8172,4,6,1954,1972,0.0,0,0,941,941,997,473,0,1470,0,0,2,0,4,1,7,0,1958.0,1,548,0,0,0,0,156,0,0,2008,135000
86.0,13286,9,5,2007,2008,340.0,1234,0,464,1698,1698,0,0,1698,1,0,2,0,3,1,8,1,2007.0,3,768,327,64,0,0,0,0,0,2009,320000
60.0,6960,4,6,1970,1970,0.0,375,239,250,864,864,0,0,864,0,0,1,0,3,1,5,0,1989.0,2,660,96,0,0,0,0,0,500,2009,120500
0.0,21695,6,9,1988,2007,260.0,808,0,72,880,1680,0,0,1680,1,0,2,0,3,1,5,1,1988.0,2,540,292,44,0,182,0,0,0,2009,222000
64.0,7314,7,5,2007,2007,82.0,724,0,508,1232,1232,0,0,1232,1,0,2,0,2,1,6,0,2007.0,2,632,132,0,0,0,0,0,0,2009,194500
85.0,11475,5,5,1958,1958,95.0,0,0,1584,1584,1776,0,0,1776,1,0,2,0,4,2,9,0,1968.0,3,888,0,25,0,0,0,0,0,2009,110000
52.0,6240,4,5,1925,1950,0.0,152,0,628,780,848,0,360,1208,0,0,1,0,2,1,5,0,1962.0,2,539,0,23,112,0,0,0,0,2009,103000
39.0,5389,8,5,1995,1996,0.0,1180,0,415,1595,1616,0,0,1616,1,0,2,0,2,1,5,1,1995.0,2,608,237,152,0,0,0,0,0,2010,236500
73.0,9590,7,5,2003,2003,442.0,786,0,82,868,1146,0,0,1146,1,0,2,0,3,1,6,1,2003.0,2,438,160,22,0,0,0,0,0,2007,187500
75.0,11404,7,5,1998,1999,202.0,252,0,901,1153,1153,878,0,2031,0,0,2,1,3,1,8,1,1998.0,2,541,192,84,0,0,0,0,0,2008,222500
80.0,10000,5,6,1961,1983,0.0,594,0,270,864,1144,0,0,1144,1,0,1,0,3,1,6,1,1961.0,1,264,165,0,0,0,0,0,400,2009,131400
0.0,8978,5,5,1968,1968,0.0,0,0,948,948,948,0,0,948,0,0,1,0,3,1,6,0,1968.0,1,300,147,0,0,0,0,0,0,2007,108000
60.0,10800,7,7,1914,1970,0.0,390,0,490,880,880,888,0,1768,0,0,1,1,2,1,6,2,1914.0,2,320,0,341,0,0,0,0,0,2006,163000
60.0,8544,3,4,1950,1950,0.0,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,1949.0,2,400,0,0,0,0,0,0,0,2006,93500
72.0,10463,8,5,2005,2005,0.0,0,0,893,893,901,900,0,1801,0,0,2,1,3,1,8,1,2005.0,3,800,0,116,0,0,0,0,0,2006,239900
65.0,9313,7,5,2004,2004,0.0,0,0,864,864,864,864,0,1728,0,0,2,1,3,1,7,0,2004.0,2,572,187,56,0,0,0,0,0,2009,190000
60.0,9600,5,7,1910,2002,0.0,0,0,264,264,768,664,0,1432,0,0,2,0,2,1,7,0,1910.0,2,360,270,0,112,0,0,0,0,2007,132000
65.0,6768,6,8,1961,1996,0.0,832,0,80,912,912,0,0,912,1,1,1,0,3,1,5,0,1962.0,1,288,168,0,0,0,0,0,0,2008,142000
65.0,8450,7,5,2000,2001,108.0,0,0,1349,1349,1349,0,0,1349,0,0,2,0,3,1,6,0,2000.0,2,539,120,55,0,0,0,0,0,2007,179000
70.0,12886,5,6,1963,1999,0.0,444,0,76,520,1464,0,0,1464,0,1,2,0,3,1,6,1,1997.0,2,480,302,0,0,0,100,0,0,2009,175000
41.0,5395,8,5,1993,1993,0.0,733,0,604,1337,1337,0,0,1337,1,0,2,0,2,1,5,1,1993.0,2,462,96,0,70,168,0,0,0,2008,180000
0.0,8963,8,9,1976,1996,289.0,575,80,487,1142,1175,1540,0,2715,0,1,3,1,4,1,11,2,1994.0,2,831,0,204,0,0,0,0,0,2008,299800
0.0,8795,7,5,2000,2000,0.0,300,0,652,952,980,1276,0,2256,0,0,2,1,4,1,8,1,2000.0,2,554,224,54,0,0,0,0,0,2009,236000
65.0,11700,7,7,1880,2003,0.0,0,0,1240,1240,1320,1320,0,2640,0,0,1,1,4,1,8,1,1950.0,4,864,181,0,386,0,0,0,0,2009,265979
59.0,10593,7,5,1996,1996,338.0,919,0,801,1720,1720,0,0,1720,1,0,2,0,3,1,7,1,1996.0,2,527,240,56,154,0,0,0,0,2010,260400
50.0,8405,4,3,1945,1950,0.0,0,0,0,0,1088,441,0,1529,0,0,2,0,4,1,9,0,1945.0,1,240,92,0,185,0,0,0,0,2009,98000
0.0,7750,7,5,2003,2003,0.0,0,0,660,660,660,660,0,1320,0,0,2,1,3,1,6,0,2003.0,2,400,0,48,0,0,0,0,0,2007,162000
79.0,9236,6,5,1997,1997,0.0,1200,0,279,1479,1494,0,0,1494,1,0,2,0,3,1,6,0,1997.0,2,576,168,27,0,0,0,0,0,2006,217000
80.0,10240,8,5,2005,2005,178.0,0,0,1030,1030,1038,1060,0,2098,0,0,2,1,3,1,8,1,2005.0,3,878,192,52,0,0,0,0,0,2006,275500
61.0,7930,6,8,1969,2005,0.0,439,472,115,1026,1026,0,0,1026,1,0,1,0,3,1,5,0,1969.0,2,440,171,48,0,0,0,0,0,2009,156000
34.0,3230,6,5,1999,1999,894.0,381,0,348,729,742,729,0,1471,0,0,2,1,3,1,6,0,1999.0,2,440,0,24,0,0,0,0,0,2009,172500
68.0,10769,8,5,2007,2007,0.0,20,0,846,866,866,902,0,1768,0,0,2,1,3,1,7,0,2007.0,2,578,144,105,0,0,0,0,0,2009,212000
0.0,11616,6,5,1978,1978,328.0,438,0,234,672,672,714,0,1386,0,0,2,1,3,1,6,1,1978.0,2,440,335,0,0,0,0,0,0,2010,158900
24.0,2280,7,5,1999,1999,360.0,549,0,195,744,757,744,0,1501,0,0,2,1,3,1,6,0,1999.0,2,440,0,0,0,0,0,0,0,2008,179400
65.0,12257,8,5,1995,1995,513.0,56,64,1198,1318,1328,1203,0,2531,0,0,2,1,4,1,9,1,1995.0,3,752,222,98,0,0,0,0,0,2007,290000
70.0,9100,6,6,1959,1959,0.0,612,0,252,864,864,0,0,864,0,0,1,0,2,1,5,0,2008.0,1,300,0,0,0,0,0,0,450,2009,127500
60.0,6911,5,5,1924,1950,0.0,405,0,740,1145,1301,0,0,1301,0,0,1,0,2,1,5,0,1965.0,2,440,0,0,0,0,0,0,0,2009,100000
72.0,8640,7,5,2009,2009,0.0,24,0,732,756,764,783,0,1547,0,0,2,1,3,1,7,0,2009.0,2,614,169,45,0,0,0,0,0,2010,215200
82.0,9430,8,5,1999,1999,673.0,1163,0,89,1252,1268,1097,0,2365,1,0,2,1,3,1,8,1,1999.0,3,856,0,128,0,0,180,0,0,2009,337000
30.0,9549,8,5,1995,1996,0.0,437,1057,0,1494,1494,0,0,1494,1,0,1,1,2,1,6,1,1995.0,2,481,0,30,0,0,216,0,0,2006,270000
75.0,14587,9,5,2008,2008,284.0,0,0,1498,1498,1506,0,0,1506,0,0,2,0,2,1,6,1,2008.0,2,592,0,174,0,0,0,0,0,2008,264132
80.0,10421,7,5,1988,1988,42.0,394,0,586,980,980,734,0,1714,0,0,2,1,3,1,7,1,1988.0,2,496,228,66,156,0,0,0,500,2010,196500
75.0,12508,6,7,1940,1985,0.0,660,0,323,983,983,767,0,1750,1,0,2,0,4,1,7,0,1989.0,1,423,245,0,156,0,0,0,1300,2008,160000
70.0,9100,7,5,2004,2005,0.0,24,0,1836,1860,1836,0,0,1836,0,0,2,0,3,1,8,1,2004.0,2,484,120,33,0,0,0,0,0,2006,216837
47.0,53504,8,5,2003,2003,603.0,1416,0,234,1650,1690,1589,0,3279,1,0,3,1,4,1,12,1,2003.0,3,841,503,36,0,0,210,0,0,2010,538000
0.0,7252,5,5,1982,1982,0.0,685,0,173,858,858,0,0,858,1,0,1,0,2,1,5,0,1983.0,2,576,120,0,0,0,0,0,0,2009,134900
67.0,8877,4,5,1951,1951,0.0,836,0,0,836,1220,0,0,1220,0,0,1,0,2,1,6,0,1951.0,2,396,0,0,0,0,0,0,0,2006,102000
94.0,7819,6,5,1976,1976,0.0,422,127,480,1029,1117,0,0,1117,1,0,1,0,3,1,6,1,1976.0,2,672,144,0,0,0,0,0,0,2010,107000
70.0,10150,5,5,1958,1958,1.0,456,0,456,912,912,0,0,912,0,0,1,0,2,1,5,0,1958.0,1,275,0,0,0,0,0,0,0,2007,114500
110.0,14226,8,5,2006,2006,375.0,0,0,1935,1935,1973,0,0,1973,0,0,2,0,3,1,9,1,2006.0,3,895,315,45,0,0,0,0,0,2007,395000
32.0,4500,6,5,1998,1998,320.0,866,0,338,1204,1204,0,0,1204,1,0,2,0,2,1,5,0,1998.0,2,412,0,247,0,0,0,0,0,2009,162000
86.0,11210,7,5,2005,2006,240.0,20,0,1594,1614,1614,0,0,1614,0,0,2,0,3,1,7,0,2005.0,3,865,144,59,0,0,0,0,0,2006,221500
100.0,13350,5,5,1974,1974,0.0,762,0,102,864,894,0,0,894,1,0,1,0,3,1,5,1,1974.0,2,440,241,0,0,0,0,0,0,2006,142500
60.0,8400,5,5,1977,1977,320.0,0,0,0,0,2020,0,0,2020,0,0,2,0,4,2,10,2,1977.0,2,630,0,0,0,0,0,0,0,2007,144000
78.0,10530,6,5,1977,1977,90.0,975,0,0,975,1004,0,0,1004,1,0,1,0,2,1,4,0,1977.0,2,504,0,0,0,0,0,0,0,2006,135000
63.0,7875,7,5,1995,1996,38.0,0,0,1237,1237,1253,0,0,1253,0,0,2,0,3,1,6,1,1995.0,2,402,220,21,0,0,0,0,0,2007,176000
65.0,7153,6,5,1992,1992,0.0,387,0,374,761,810,793,0,1603,0,0,2,1,3,1,7,0,1992.0,2,484,0,124,0,0,0,0,0,2006,175900
67.0,16285,7,5,2001,2002,0.0,0,0,1413,1413,1430,0,0,1430,0,0,2,0,3,1,6,0,2001.0,2,605,0,33,0,0,0,0,0,2009,187100
0.0,9101,5,6,1978,1978,104.0,1097,0,0,1097,1110,0,0,1110,1,0,1,0,1,1,4,1,1978.0,2,602,303,30,0,0,0,0,0,2009,165500
0.0,9790,6,5,1967,1967,0.0,251,630,491,1372,1342,0,0,1342,0,0,2,0,3,1,7,1,1967.0,2,457,0,0,0,0,197,0,0,2009,161500
60.0,10800,5,6,1915,1950,0.0,686,0,0,686,966,686,0,1652,1,0,2,0,4,1,7,0,1961.0,1,416,0,0,196,0,0,0,1200,2010,139000
76.0,10142,7,5,2004,2004,0.0,656,0,300,956,956,1128,0,2084,1,0,2,1,4,1,8,0,2004.0,2,618,0,45,0,0,0,0,0,2010,233000
50.0,6000,4,7,1954,2000,0.0,0,0,901,901,901,0,0,901,0,0,1,0,2,1,4,0,1954.0,1,281,0,0,0,0,0,0,0,2008,107900
0.0,12205,6,8,1966,2007,157.0,568,0,264,832,976,1111,0,2087,0,0,2,1,5,1,9,0,1966.0,2,444,133,168,0,0,0,0,0,2007,187500
43.0,3182,7,5,2005,2006,11.0,16,0,1129,1145,1145,0,0,1145,0,0,2,0,2,1,5,1,2005.0,2,397,100,16,0,0,0,0,0,2009,160200
0.0,11333,6,5,1976,1976,0.0,539,0,490,1029,1062,0,0,1062,1,0,1,0,3,1,5,2,1976.0,2,539,120,0,0,0,0,0,0,2007,146800
92.0,9920,7,5,1996,1997,0.0,862,0,255,1117,1127,886,0,2013,1,0,2,1,3,1,8,1,1997.0,2,455,180,130,0,0,0,0,0,2007,269790
76.0,9158,8,5,2007,2007,140.0,0,0,1496,1496,1496,0,0,1496,0,0,2,0,3,1,7,0,2007.0,2,474,168,130,0,0,0,0,0,2007,225000
0.0,10832,7,5,1994,1996,0.0,0,0,712,712,1086,809,0,1895,0,0,2,1,3,1,7,1,1994.0,2,409,143,46,0,0,0,0,500,2008,194500
70.0,8400,6,6,1980,1981,130.0,0,0,650,650,888,676,0,1564,0,0,2,1,3,1,7,1,1980.0,2,476,0,50,0,0,204,0,0,2010,171000
71.0,8197,6,5,1977,1977,148.0,0,0,660,660,1285,0,0,1285,0,0,1,1,3,1,7,1,1977.0,2,528,138,0,0,0,0,0,0,2007,143500
57.0,7677,5,5,1953,1953,0.0,570,0,203,773,773,0,0,773,0,0,1,0,2,1,4,0,1953.0,1,240,0,0,0,0,0,0,0,2008,110000
104.0,13518,9,5,2008,2009,860.0,0,0,1926,1926,1966,1174,0,3140,0,0,3,1,4,1,11,2,2009.0,3,820,144,78,0,0,0,0,0,2009,485000
60.0,7200,5,7,1937,1950,252.0,569,0,162,731,981,787,0,1768,1,0,1,1,3,1,7,2,1939.0,1,240,0,0,264,0,0,0,0,2007,175000
79.0,12798,6,5,1997,1997,0.0,462,0,154,616,616,1072,0,1688,1,0,2,1,4,1,8,0,1997.0,2,603,403,114,185,0,0,0,400,2008,200000
40.0,4800,4,7,1916,1990,0.0,197,0,999,1196,1196,0,0,1196,1,0,1,0,2,1,5,0,1957.0,2,440,0,0,0,0,0,0,0,2007,109900
63.0,8199,7,5,2005,2005,0.0,648,0,80,728,728,728,0,1456,1,0,2,1,3,1,7,1,2005.0,2,410,36,18,0,0,0,0,0,2008,189000
107.0,13891,9,5,2008,2009,424.0,0,0,1734,1734,1734,1088,0,2822,0,0,3,1,4,1,12,1,2009.0,3,1020,52,170,0,0,192,0,0,2009,582933
75.0,9000,5,5,1954,1954,0.0,812,0,124,936,1128,0,0,1128,0,0,1,0,2,1,5,0,1954.0,1,286,0,0,0,0,0,0,0,2006,118000
91.0,12274,7,5,2008,2008,256.0,0,0,1417,1417,1428,0,0,1428,0,0,2,0,3,1,6,0,2008.0,2,554,0,60,0,0,0,0,0,2008,227680
75.0,9750,5,5,1967,1967,0.0,400,480,100,980,980,0,0,980,0,0,2,0,3,1,6,0,1967.0,1,384,68,0,0,0,0,0,0,2006,135500
144.0,21384,5,6,1923,2004,0.0,1309,0,15,1324,1072,504,0,1576,2,0,1,1,3,1,6,1,1923.0,2,528,0,312,0,0,0,0,0,2009,223500
85.0,13400,5,5,1966,1966,1047.0,516,128,380,1024,1086,0,0,1086,1,0,1,0,3,1,6,1,1966.0,2,484,0,0,0,0,0,0,0,2006,159950
90.0,8100,5,5,1898,1965,0.0,0,0,849,849,1075,1063,0,2138,0,0,2,0,2,3,11,0,1910.0,2,360,40,156,0,0,0,0,0,2009,106000
78.0,10140,6,6,1974,1999,99.0,663,377,0,1040,1309,0,0,1309,1,0,1,1,3,1,5,1,1974.0,2,484,265,0,0,0,0,648,0,2006,181000
0.0,4438,6,5,2004,2004,169.0,662,0,186,848,848,0,0,848,1,0,1,0,1,1,4,1,2004.0,2,420,140,0,0,0,0,0,0,2008,144500
66.0,8712,5,5,1952,1952,0.0,0,0,540,540,1044,0,0,1044,0,0,1,0,2,1,4,0,1952.0,2,504,0,0,0,0,0,0,54,2010,55993
75.0,9750,6,6,1958,1958,243.0,608,0,834,1442,1442,0,0,1442,0,0,1,1,4,1,7,0,1958.0,1,301,0,0,275,0,0,0,500,2007,157900
45.0,8248,5,7,1918,1950,0.0,0,0,686,686,686,564,0,1250,0,1,1,1,3,1,7,0,1955.0,1,280,207,0,96,0,0,0,0,2006,116000
48.0,12137,7,5,1998,1998,442.0,0,0,1649,1649,1661,0,0,1661,0,0,2,0,3,1,6,0,1998.0,2,598,0,34,0,0,0,0,0,2010,224900
0.0,11425,5,6,1954,1954,0.0,486,0,522,1008,1008,0,0,1008,0,0,1,0,2,1,4,1,1954.0,1,275,0,0,120,0,0,0,0,2006,137000
0.0,13265,8,5,2002,2002,148.0,1218,0,350,1568,1689,0,0,1689,1,0,2,0,3,1,7,2,2002.0,3,857,150,59,0,0,0,0,0,2008,271000
80.0,8816,6,7,1971,1971,80.0,504,0,506,1010,1052,0,0,1052,1,0,1,0,3,1,6,0,1971.0,2,440,0,0,0,0,0,0,0,2010,155000
44.0,6371,7,5,2009,2010,128.0,733,0,625,1358,1358,0,0,1358,1,0,2,0,2,1,6,1,2010.0,2,484,192,35,0,0,0,0,0,2010,224000
72.0,7226,7,5,2003,2003,0.0,0,0,798,798,798,842,0,1640,0,0,2,1,3,1,6,0,2003.0,2,595,0,45,0,0,0,0,0,2008,183000
60.0,6000,4,4,1953,1953,0.0,0,0,936,936,936,0,0,936,0,0,1,0,2,1,4,0,1974.0,2,576,0,32,112,0,0,0,0,2009,93000
0.0,12394,7,5,2003,2003,0.0,0,0,847,847,847,886,0,1733,0,0,2,1,3,1,7,1,2003.0,2,433,100,48,0,0,0,0,0,2007,225000
60.0,9900,6,7,1940,1950,0.0,0,0,778,778,944,545,0,1489,0,0,2,0,3,1,7,1,1940.0,1,240,335,0,0,0,0,0,0,2009,139500
81.0,11216,8,5,2006,2006,0.0,0,0,1489,1489,1489,0,0,1489,0,0,2,0,3,1,7,1,2006.0,2,776,0,140,0,0,0,0,0,2006,232600
114.0,14803,10,5,2007,2008,816.0,1636,0,442,2078,2084,0,0,2084,1,0,2,0,2,1,7,1,2007.0,3,1220,188,45,0,0,0,0,0,2008,385000
65.0,8529,7,5,2001,2001,0.0,20,0,1434,1454,1434,0,0,1434,0,0,2,0,3,1,6,1,2001.0,2,527,290,39,0,0,0,0,0,2009,189000
0.0,28698,5,5,1967,1967,0.0,249,764,0,1013,1160,966,0,2126,0,1,2,1,3,1,7,0,1967.0,2,538,486,0,0,0,225,0,0,2009,185000
24.0,2544,7,5,2005,2005,0.0,0,0,600,600,520,623,80,1223,0,0,2,1,2,1,4,0,2005.0,2,480,0,166,0,0,0,0,0,2006,147400
80.0,11900,6,5,1957,1957,387.0,1040,0,352,1392,1392,0,0,1392,1,0,1,1,3,1,6,2,1957.0,2,458,0,0,0,0,192,0,0,2008,166000
30.0,3180,7,5,2005,2005,0.0,0,0,600,600,520,600,80,1200,0,0,2,1,2,1,4,0,2005.0,2,480,0,166,0,0,0,0,0,2006,151000
44.0,9548,7,6,2003,2003,223.0,483,0,458,941,941,888,0,1829,1,0,2,1,3,1,7,1,2003.0,2,613,192,39,0,0,0,0,0,2010,237000
100.0,10004,6,6,1964,1964,180.0,196,345,975,1516,1516,0,0,1516,0,0,1,1,3,1,6,0,1964.0,2,472,0,0,0,0,152,0,0,2009,167000
75.0,7875,5,6,1961,1961,136.0,572,0,572,1144,1144,0,0,1144,1,0,1,0,3,1,6,0,1961.0,2,456,0,0,0,0,0,0,0,2008,139950
60.0,9600,4,7,1950,1995,0.0,442,0,625,1067,1067,0,0,1067,0,0,2,0,2,1,4,0,1996.0,2,436,290,0,0,0,0,0,0,2010,128000
90.0,8100,5,6,1948,1973,0.0,338,0,1221,1559,1559,0,0,1559,1,0,1,0,2,1,5,0,1948.0,2,812,0,116,230,0,0,0,0,2007,153500
21.0,1680,6,5,1973,1973,158.0,330,0,153,483,483,504,0,987,1,0,1,1,2,1,5,0,1973.0,1,264,0,0,0,0,0,0,0,2008,100000
75.0,9525,5,6,1995,2006,0.0,0,0,1099,1099,1099,0,0,1099,0,0,1,1,3,1,6,0,1999.0,1,352,278,0,0,0,0,0,0,2008,144000
70.0,11767,5,6,1946,1995,0.0,352,0,416,768,768,432,0,1200,0,0,1,0,3,1,6,0,1946.0,1,240,0,0,0,0,0,0,0,2008,130500
0.0,12155,6,8,1925,1950,0.0,156,0,516,672,810,672,0,1482,0,0,2,0,4,1,7,0,1934.0,1,400,0,0,254,0,0,0,0,2008,140000
60.0,10440,5,8,1904,2002,0.0,0,0,650,650,958,581,0,1539,0,0,2,0,3,1,8,1,1983.0,2,686,70,78,68,0,0,0,0,2008,157500
82.0,9020,6,7,1966,1966,183.0,312,539,276,1127,1165,0,0,1165,1,0,1,1,3,1,6,0,1966.0,2,490,0,129,0,0,0,0,0,2008,174900
100.0,12665,5,8,1915,1950,0.0,0,0,876,876,876,540,0,1416,0,0,1,1,4,1,7,1,1949.0,3,720,418,0,194,0,0,0,0,2008,153900
0.0,16647,5,5,1975,1981,0.0,1390,0,0,1390,1701,0,0,1701,1,0,2,0,3,1,6,2,1975.0,2,611,0,0,0,0,0,0,0,2007,171000
75.0,9317,7,5,1993,1993,137.0,513,0,227,740,1006,769,0,1775,1,0,2,1,3,1,7,1,1993.0,2,425,234,72,192,0,0,0,0,2009,213000
36.0,15523,5,6,1972,1972,0.0,460,0,404,864,864,0,0,864,1,0,1,0,3,1,5,1,1972.0,1,338,0,0,0,0,0,0,0,2009,133500
75.0,45600,6,8,1908,1997,0.0,0,0,907,907,1307,1051,0,2358,0,0,3,0,5,1,10,1,1908.0,2,360,486,40,0,0,175,0,0,2008,240000
80.0,9600,6,7,1976,1994,360.0,0,0,528,528,1094,761,0,1855,0,0,2,1,3,1,7,1,1976.0,2,512,113,100,0,0,0,0,0,2007,187000
36.0,4435,6,5,2003,2003,170.0,659,0,189,848,848,0,0,848,1,0,1,0,1,1,3,0,2003.0,2,420,140,0,0,0,0,0,0,2007,131500
0.0,3196,8,5,2003,2003,40.0,0,0,1273,1273,1456,0,0,1456,0,0,2,0,2,1,7,1,2003.0,2,400,143,20,0,0,0,0,0,2006,215000
53.0,7128,7,5,1941,1950,0.0,364,0,554,918,918,728,0,1646,0,0,2,0,4,1,7,2,1941.0,1,240,0,0,0,0,126,0,0,2007,164000
0.0,12095,6,6,1964,1964,115.0,564,0,563,1127,1445,0,0,1445,0,0,1,1,3,1,7,1,1964.0,2,645,180,0,0,0,0,0,0,2009,158000
102.0,17920,5,4,1955,1974,0.0,306,1085,372,1763,1779,0,0,1779,1,0,1,1,3,1,6,1,1955.0,2,454,0,418,0,0,312,0,0,2006,170000
0.0,6897,5,8,1962,2010,0.0,659,0,381,1040,1040,0,0,1040,1,0,1,1,3,1,6,0,1962.0,1,260,0,104,0,0,0,0,0,2010,127000
