ID,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG
93412915,0,43,3,14,"$48,184",No,"$209,188",Yes,z_F,z_High School,z_Blue Collar,50,Commercial,"$14,530",12,Sports Car,no,"$6,891",2,No,5,$0,1,0
531912267,0,60,3,18,"$78,936",No,"$235,670",Yes,z_F,Masters,Lawyer,40,Private,"$20,350",6,z_SUV,no,$0,0,No,0,"$5,147",15,1
753941980,0,55,0,0,$0,No,$0,z_No,M,<High School,Student,33,Private,"$7,000",4,Pickup,no,$0,0,No,0,$0,1,0
116801717,0,40,0,10,"$78,914",No,"$229,055",z_No,z_F,Bachelors,Manager,36,Private,"$5,500",10,z_SUV,no,"$6,803",2,No,6,$0,10,0
56874449,0,39,0,6,"$77,125",No,"$210,840",Yes,z_F,Bachelors,Clerical,49,Private,"$9,570",7,Sports Car,no,$0,0,No,1,$0,13,0
426760177,0,49,0,,"$38,326",No,"$133,010",Yes,M,Masters,Lawyer,5,Private,"$10,230",4,Pickup,yes,$0,0,No,0,$0,17,0
632192290,0,38,0,14,"$25,835",No,"$109,685",Yes,M,z_High School,Clerical,29,Private,"$8,490",6,Pickup,yes,$0,0,No,1,$0,12,0
293412653,0,42,0,12,"$47,660",No,"$180,206",Yes,M,Masters,Professional,31,Private,"$11,940",7,Pickup,yes,$974,2,No,6,$0,18,0
285566265,0,42,0,10,"$123,143",No,"$306,368",z_No,z_F,Masters,Manager,16,Private,"$24,930",4,Minivan,no,$0,0,No,3,$0,14,0
461573915,0,49,0,8,"$22,059",No,"$123,924",Yes,z_F,<High School,Clerical,24,Commercial,"$21,990",11,Pickup,no,$0,0,No,1,$0,1,0
735267214,1,36,1,12,"$50,750",Yes,$0,z_No,z_F,Masters,Manager,26,Private,"$10,170",7,z_SUV,no,"$5,877",3,No,7,$0,14,0
225215551,0,34,1,10,"$23,571",Yes,$0,z_No,M,z_High School,Clerical,35,Commercial,"$12,180",7,Pickup,yes,$0,0,No,0,$0,7,0
715988300,0,49,0,0,$0,No,"$79,913",Yes,z_F,PhD,Home Maker,29,Private,"$18,110",7,z_SUV,no,$0,0,No,1,$0,1,0
473135731,0,52,0,12,"$35,631",No,"$155,972",Yes,M,z_High School,Clerical,39,Private,"$6,040",10,Minivan,yes,$0,0,No,0,$0,1,0
754422565,0,50,0,11,"$129,234",No,$0,z_No,M,PhD,Doctor,37,Private,"$21,200",4,Van,yes,$0,0,No,0,$0,,0
264474096,0,53,0,12,,No,$0,z_No,z_F,<High School,Clerical,16,Private,"$11,650",10,z_SUV,no,"$6,175",1,No,2,$0,7,0
683378483,0,55,0,14,"$55,409",No,"$162,237",Yes,M,Bachelors,z_Blue Collar,45,Commercial,"$27,890",4,Panel Truck,no,$0,0,No,0,$0,14,0
986629118,1,40,2,12,"$35,260",No,"$141,167",Yes,z_F,<High School,z_Blue Collar,30,Private,"$9,740",7,z_SUV,no,"$2,235",1,No,8,$0,1,0
925227514,0,40,4,15,"$48,067",Yes,"$186,025",z_No,z_F,Bachelors,Clerical,21,Private,"$18,120",8,Minivan,no,$0,0,No,0,$0,8,0
437239046,0,45,2,12,"$64,867",No,"$210,631",Yes,z_F,Masters,Lawyer,21,Private,"$12,490",1,z_SUV,no,$0,0,No,0,$0,10,0
493235037,0,80,2,23,"$97,716",No,"$389,344",Yes,M,Bachelors,Professional,14,Private,"$15,920",13,Minivan,yes,$0,0,No,2,$0,10,0
503906420,0,48,0,10,"$39,613",No,"$159,534",Yes,M,z_High School,z_Blue Collar,48,Commercial,"$8,460",10,Pickup,yes,"$7,437",2,No,6,$0,1,0
931284804,0,37,0,11,,No,,z_No,M,z_High School,Student,69,Private,"$14,130",1,Minivan,yes,$0,0,No,1,$0,,0
384628643,0,40,0,11,"$49,780",No,$0,z_No,z_F,<High School,Clerical,52,Private,"$10,500",6,Sports Car,no,$0,0,No,0,$0,1,0
919341680,0,26,3,9,"$33,283",No,"$104,323",Yes,M,Bachelors,z_Blue Collar,37,Commercial,"$7,690",10,Pickup,no,$0,0,No,2,"$2,214",16,1
122722410,0,45,0,11,"$60,845",No,$0,z_No,z_F,Bachelors,Manager,31,Private,"$24,260",4,Minivan,no,$0,0,No,0,$0,18,0
138562850,0,46,0,7,"$26,697",No,"$134,863",Yes,z_F,<High School,Clerical,43,Private,"$15,080",6,z_SUV,no,$0,0,Yes,4,$0,1,0
582602737,0,42,0,12,"$136,344",No,$0,z_No,z_F,PhD,Doctor,45,Private,"$13,160",1,Sports Car,no,$0,0,No,0,"$6,087",17,1
349219108,0,36,0,7,"$70,313",No,"$211,506",Yes,z_F,Bachelors,Professional,55,Private,"$14,960",6,Minivan,no,"$7,650",3,No,5,$0,4,0
197076194,0,45,3,15,"$23,773",Yes,$0,z_No,z_F,z_High School,Home Maker,9,Commercial,"$34,510",7,Van,no,$0,0,No,0,$0,1,0
751811972,0,52,0,11,"$115,713",No,"$327,167",z_No,z_F,Bachelors,Professional,28,Private,"$21,660",6,Sports Car,no,$0,0,No,0,$0,11,0
345771306,0,41,0,8,"$55,364",No,$0,z_No,M,z_High School,Clerical,17,Commercial,"$31,390",1,Panel Truck,yes,$0,0,No,3,$0,1,0
164734443,0,36,0,14,"$27,693",No,"$130,324",Yes,z_F,<High School,Clerical,37,Private,"$11,300",10,Sports Car,no,"$19,385",1,No,4,$0,7,0
449363369,0,56,0,0,$0,No,"$103,058",Yes,z_F,Bachelors,Home Maker,29,Private,"$27,890",13,z_SUV,no,"$25,147",2,No,0,$0,9,0
699382604,1,53,1,0,$0,No,$0,Yes,z_F,<High School,Student,34,Private,"$1,500",10,Sports Car,no,"$1,175",3,No,2,$0,7,0
270402636,0,39,0,12,"$32,936",No,"$169,721",z_No,z_F,z_High School,Clerical,12,Private,"$1,500",6,z_SUV,no,$0,0,No,0,"$3,894",7,1
847568213,0,38,0,11,"$33,151",No,"$184,852",Yes,z_F,Bachelors,Professional,31,Private,"$11,530",13,z_SUV,no,$0,0,No,0,$0,9,0
581342206,1,45,3,0,$0,Yes,$0,z_No,M,z_High School,Home Maker,36,Private,"$16,510",4,Minivan,no,"$17,445",3,Yes,0,"$2,659",1,1
586056136,0,46,0,14,"$24,575",No,"$176,282",Yes,z_F,z_High School,Home Maker,73,Private,"$8,560",10,Sports Car,no,$0,0,No,0,$0,9,0
621465072,0,43,2,16,"$32,546",No,"$200,891",Yes,M,<High School,Clerical,49,Private,"$5,800",10,Minivan,yes,$0,0,No,1,$0,5,0
658489952,1,54,1,0,$0,Yes,$0,z_No,z_F,Bachelors,Home Maker,21,Private,"$18,820",6,z_SUV,no,"$5,537",1,No,6,$0,9,0
830855632,0,55,0,16,"$163,158",No,"$431,809",Yes,M,Masters,,44,Commercial,"$23,320",10,Panel Truck,no,$0,0,No,3,$0,19,0
159680310,0,61,0,10,"$58,212",No,"$226,638",Yes,z_F,<High School,z_Blue Collar,37,Private,"$13,420",1,Sports Car,no,"$3,573",3,No,3,$0,1,0
444239590,0,50,0,7,"$73,308",No,"$240,645",z_No,M,Masters,Lawyer,38,Private,"$18,720",7,Van,no,$0,0,No,2,$0,19,0
34434267,0,62,0,12,"$22,181",No,"$185,459",z_No,z_F,z_High School,Clerical,24,Private,"$17,880",7,Sports Car,no,"$9,873",3,No,5,"$3,705",1,1
416505182,0,53,0,15,"$84,345",No,"$264,549",Yes,z_F,Bachelors,Manager,36,Private,"$9,930",4,z_SUV,no,$0,0,No,3,"$6,693",5,1
642987359,0,52,0,12,"$24,590",No,"$166,773",Yes,M,z_High School,z_Blue Collar,59,Commercial,"$10,350",14,Minivan,yes,"$1,507",1,No,0,$0,,0
930929206,0,54,0,15,"$107,808",No,"$278,940",Yes,z_F,Bachelors,Manager,45,Commercial,"$27,020",7,Pickup,no,"$1,780",3,No,0,$0,6,0
23391155,0,53,1,13,"$52,759",No,"$164,906",Yes,z_F,Bachelors,Professional,41,Private,"$24,160",9,Minivan,no,$0,0,No,0,$0,13,0
922808394,0,51,0,15,"$76,443",No,"$257,889",Yes,z_F,Masters,Lawyer,7,Private,"$25,450",6,z_SUV,no,"$5,958",2,No,5,$0,,0
391760011,0,39,2,12,"$59,685",No,"$197,089",Yes,M,z_High School,z_Blue Collar,42,Commercial,"$7,470",7,Pickup,no,$0,0,No,0,$0,1,0
987326546,0,38,0,12,"$90,647",No,"$251,629",Yes,z_F,Masters,Lawyer,38,Private,"$13,740",4,Minivan,no,"$8,450",1,No,0,$0,15,0
381161377,0,42,0,10,"$43,174",No,"$208,811",z_No,M,<High School,z_Blue Collar,48,Commercial,"$10,020",13,Pickup,yes,$0,0,No,0,"$4,380",1,1
382476479,0,31,2,14,"$30,653",Yes,$0,z_No,z_F,z_High School,Clerical,41,Private,"$12,930",13,Sports Car,no,"$35,666",2,Yes,0,"$1,826",7,1
841940867,0,44,0,4,"$146,267",No,"$357,184",Yes,M,Masters,,51,Commercial,"$6,720",4,Pickup,no,$0,0,No,0,$0,10,0
754620325,0,41,2,0,$0,Yes,"$54,130",z_No,z_F,Masters,Home Maker,18,Private,"$32,090",6,Minivan,no,$0,0,No,0,$0,17,0
112683646,3,36,4,0,,No,$0,Yes,z_F,z_High School,Student,54,Private,"$1,500",4,z_SUV,no,$0,0,No,5,"$6,716",10,1
940500522,0,48,1,10,"$84,629",No,"$308,848",Yes,z_F,Bachelors,Manager,35,Private,"$15,060",7,z_SUV,no,"$9,592",1,No,0,$0,10,0
934739805,0,49,0,13,"$59,148",No,"$162,428",Yes,z_F,z_High School,Professional,18,Private,"$12,310",1,z_SUV,no,"$8,948",1,No,0,$0,1,0
819642529,1,45,2,17,"$111,268",No,"$288,071",Yes,z_F,Masters,Lawyer,46,Private,"$24,600",1,Van,no,"$28,026",2,Yes,2,"$4,644",10,1
810723697,0,47,0,10,"$81,899",No,"$232,928",z_No,M,z_High School,Professional,25,Private,"$14,390",1,Minivan,yes,$0,0,No,0,$0,1,0
457987162,0,41,0,10,"$97,700",No,$0,z_No,z_F,Bachelors,Home Maker,43,Private,"$26,250",8,Pickup,no,$0,0,No,0,$0,6,0
601891328,0,45,3,,"$1,158",No,$0,Yes,z_F,z_High School,Student,10,Commercial,"$6,120",10,z_SUV,no,$0,0,No,0,$0,1,0
62418137,0,53,0,15,"$114,088",No,"$306,745",Yes,z_F,z_High School,Manager,25,Private,"$22,920",10,Pickup,no,$0,0,No,0,$0,8,0
312200998,0,51,0,13,"$80,621",No,"$256,152",Yes,z_F,z_High School,Professional,27,Private,"$25,700",1,Van,no,$0,0,No,0,$0,1,0
441643202,0,51,1,12,"$94,328",No,"$327,651",Yes,z_F,Masters,Lawyer,44,Private,"$6,900",3,Sports Car,no,$0,0,No,0,$0,1,0
378763891,0,36,3,11,"$49,703",Yes,"$253,132",z_No,M,Masters,,37,Commercial,"$42,550",1,Panel Truck,yes,"$35,879",1,Yes,0,"$53,571",20,1
528728477,0,43,0,12,,No,"$179,229",z_No,z_F,Bachelors,Manager,55,Private,"$8,160",1,z_SUV,no,"$6,836",3,No,0,$0,6,0
792196051,0,43,0,11,,No,"$209,570",Yes,z_F,z_High School,z_Blue Collar,32,Commercial,"$13,160",13,Minivan,no,"$8,569",3,Yes,3,$0,1,0
58776285,0,53,0,13,"$25,289",No,"$108,139",Yes,z_F,<High School,Home Maker,31,Private,"$13,850",1,z_SUV,no,$0,0,No,0,"$4,257",7,1
273369457,0,40,0,7,"$95,405",No,$0,z_No,M,Masters,,34,Commercial,"$24,220",4,Panel Truck,no,$0,0,No,3,$0,14,0
321756880,0,31,3,14,"$26,112",No,"$117,229",Yes,z_F,<High School,Clerical,58,Private,"$14,030",3,z_SUV,no,$0,0,No,0,"$4,277",5,1
720467228,0,32,3,13,"$30,955",Yes,"$111,256",z_No,z_F,z_High School,Clerical,9,Private,"$7,800",4,z_SUV,no,$0,0,Yes,0,"$2,832",8,1
272574318,0,58,0,12,"$131,560",No,,z_No,z_F,PhD,Doctor,40,Private,"$14,870",1,z_SUV,no,$0,0,No,2,"$19,597",14,1
170341954,0,49,1,15,"$89,612",No,"$261,946",Yes,M,Masters,Professional,23,Commercial,"$6,400",10,Pickup,yes,$0,0,No,0,$0,23,0
589266751,0,50,0,14,"$90,566",No,"$295,771",z_No,z_F,Masters,Lawyer,40,Private,"$23,260",17,Van,no,$0,0,No,0,$0,18,0
82438997,0,45,2,12,"$62,447",Yes,"$203,472",z_No,M,z_High School,z_Blue Collar,39,Commercial,"$12,240",7,Minivan,yes,$0,0,No,0,$0,1,0
290532681,0,46,0,5,"$108,701",No,"$337,340",Yes,z_F,Masters,Manager,39,Private,"$12,070",3,z_SUV,no,$0,0,No,0,$0,17,0
775565803,0,47,0,12,"$94,774",No,"$254,197",z_No,M,z_High School,Manager,43,Commercial,"$21,070",1,Van,no,"$3,460",1,No,1,$0,13,0
406716758,1,43,2,16,"$72,357",No,"$288,115",Yes,M,Bachelors,z_Blue Collar,40,Commercial,"$23,190",1,Minivan,yes,$0,0,No,0,$0,7,0
75059545,0,41,0,12,"$80,718",No,$0,z_No,z_F,Bachelors,Professional,29,Private,"$26,480",11,Sports Car,no,"$8,623",3,No,5,$0,8,0
390391019,0,48,0,11,"$140,112",No,"$336,063",z_No,z_F,PhD,,47,Commercial,"$28,380",10,Pickup,no,$0,0,No,2,$0,17,0
92266258,0,39,0,11,"$19,016",No,"$173,712",z_No,M,z_High School,Professional,22,Commercial,"$10,950",13,Pickup,yes,$0,0,No,0,$0,8,0
968152368,0,49,0,0,$0,No,$0,z_No,z_F,z_High School,Home Maker,55,Private,"$19,810",7,Minivan,no,$0,0,No,1,$0,1,0
320606745,0,45,0,,"$19,909",No,"$130,331",Yes,z_F,<High School,Clerical,14,Private,"$7,990",1,Sports Car,no,$0,0,No,0,$0,1,0
763546349,0,36,0,,"$4,885",No,"$99,107",Yes,z_F,Masters,Lawyer,35,Private,"$7,080",6,z_SUV,no,"$5,486",1,No,5,$0,17,0
484098012,1,59,1,12,"$119,382",Yes,$0,z_No,z_F,Masters,Manager,26,Commercial,"$24,130",13,Pickup,no,$0,0,No,0,"$2,738",16,1
718072463,0,60,0,13,"$89,511",No,"$224,350",Yes,M,Masters,,5,Commercial,"$11,380",4,Pickup,yes,"$4,470",3,No,0,$0,15,0
638536907,0,49,0,15,"$107,375",No,"$332,673",Yes,z_F,Bachelors,Professional,12,Private,"$19,840",3,z_SUV,no,$0,0,No,0,$0,,0
334788395,0,45,2,13,"$36,947",No,"$165,094",Yes,z_F,z_High School,Clerical,32,Private,"$6,200",6,z_SUV,no,$0,0,No,0,$0,1,0
645904097,0,34,2,13,"$27,581",Yes,$0,z_No,M,<High School,z_Blue Collar,38,Commercial,"$12,250",4,Minivan,yes,$0,0,No,6,$0,5,0
281496208,0,57,0,14,"$8,212",No,$0,Yes,M,<High School,Student,5,Private,"$7,200",4,Pickup,yes,$0,0,No,0,"$1,146",,1
330583611,0,33,1,11,"$86,187",Yes,"$241,285",z_No,M,Bachelors,Professional,81,Private,"$13,420",17,Minivan,no,$0,0,No,1,$0,5,0
469933313,0,52,0,12,"$42,255",No,$0,z_No,M,z_High School,z_Blue Collar,61,Commercial,"$22,280",3,Minivan,no,$0,0,No,1,$0,12,0
729998807,0,53,0,13,"$37,646",No,,Yes,z_F,z_High School,Clerical,19,Private,"$16,020",4,z_SUV,no,"$7,462",2,No,0,$0,10,0
190155317,0,57,0,8,,No,"$261,901",Yes,z_F,Bachelors,z_Blue Collar,41,Commercial,"$32,530",1,Minivan,no,$0,0,No,2,$0,9,0
160311489,0,37,0,11,"$116,043",No,$0,z_No,z_F,Bachelors,Home Maker,40,Private,"$16,800",17,z_SUV,no,$0,0,No,3,$0,9,0
13754425,0,45,2,,"$89,479",No,"$239,934",Yes,M,Bachelors,Manager,30,Private,"$14,950",10,Minivan,yes,$0,0,No,0,$0,8,0
314329596,0,38,0,8,"$92,917",No,$0,z_No,M,Bachelors,Professional,57,Private,"$15,120",1,Minivan,yes,$722,3,No,0,$0,4,0
119788926,0,36,3,7,"$29,741",Yes,$0,z_No,z_F,<High School,Clerical,32,Private,"$8,070",6,z_SUV,no,"$2,797",2,No,0,$0,7,0
335706802,0,51,0,12,"$3,673",No,"$120,377",Yes,M,z_High School,Student,5,Commercial,"$11,180",10,Pickup,no,$0,0,No,0,$0,1,0
196318853,1,39,2,15,"$61,370",Yes,$0,z_No,M,Masters,Manager,6,Commercial,"$21,770",6,Van,yes,"$35,577",3,Yes,0,"$4,658",12,1
944419063,0,51,0,13,"$32,159",No,"$195,096",z_No,z_F,<High School,z_Blue Collar,46,Private,"$2,600",6,z_SUV,no,$0,0,Yes,2,$0,6,0
870743869,2,40,3,14,"$20,126",Yes,"$138,444",z_No,z_F,<High School,z_Blue Collar,5,Private,"$8,260",6,z_SUV,no,$0,0,No,0,$0,1,0
17880810,0,54,0,11,"$44,782",No,"$148,676",z_No,z_F,<High School,Clerical,83,Private,"$30,260",3,z_SUV,no,$0,0,No,0,"$5,259",9,1
645000039,0,34,4,14,"$59,828",Yes,$0,z_No,z_F,Bachelors,z_Blue Collar,56,Commercial,"$10,880",10,z_SUV,no,$0,0,No,0,$0,13,0
594467420,1,41,2,14,"$74,022",No,"$247,884",Yes,z_F,Masters,Manager,51,Private,"$13,000",10,Sports Car,no,"$4,418",1,No,0,$0,12,0
756140580,0,36,0,11,"$80,256",No,"$235,169",Yes,M,Bachelors,z_Blue Collar,9,Commercial,"$14,860",4,Minivan,yes,"$2,592",4,No,1,$0,15,0
605748289,0,55,0,14,"$6,094",No,$0,Yes,M,z_High School,Student,28,Commercial,"$22,770",4,Panel Truck,yes,"$2,631",1,No,1,$0,1,0
930282594,1,45,2,0,$0,No,"$69,743",Yes,z_F,Masters,Home Maker,27,Private,"$14,300",1,Minivan,no,"$9,062",1,No,1,$0,11,0
128484499,2,45,2,12,"$30,085",No,"$128,194",Yes,M,<High School,Clerical,44,Commercial,"$7,200",4,Pickup,no,$0,0,Yes,3,"$3,769",8,1
901443160,0,50,0,11,"$80,241",No,$0,z_No,z_F,Masters,Lawyer,17,Private,"$14,520",4,Pickup,no,"$7,628",2,No,7,$0,11,0
50629045,1,44,2,15,"$46,140",No,"$169,084",Yes,M,z_High School,z_Blue Collar,29,Commercial,"$10,510",1,Pickup,no,"$4,276",3,No,7,"$5,733",1,1
465629484,0,55,0,12,"$55,673",No,"$245,678",Yes,z_F,Bachelors,z_Blue Collar,43,Commercial,"$27,400",14,Van,no,$0,0,No,0,$0,13,0
752931241,0,44,0,8,"$32,317",No,$0,z_No,M,z_High School,Clerical,68,Private,"$22,450",7,Minivan,yes,"$3,738",1,No,8,"$4,363",1,1
656528078,0,50,0,9,"$58,762",No,$0,z_No,M,Masters,Lawyer,13,Private,"$13,320",6,Minivan,yes,"$5,253",3,No,0,$0,8,0
934286635,0,60,0,15,"$76,899",No,"$270,631",Yes,M,PhD,Doctor,34,Private,"$7,900",4,Sports Car,yes,"$45,574",3,Yes,0,$0,14,0
128002194,0,40,0,12,"$48,640",No,$0,z_No,M,z_High School,z_Blue Collar,19,Commercial,"$10,360",1,Pickup,no,$0,0,No,0,$0,4,0
65790066,0,57,0,6,"$78,592",No,"$248,326",Yes,z_F,z_High School,z_Blue Collar,42,Commercial,"$15,760",7,Sports Car,no,"$9,462",3,No,0,$0,8,0
357762726,0,47,0,12,"$80,105",No,$0,z_No,M,Masters,Manager,29,Private,"$14,210",6,Minivan,yes,$0,0,No,1,$0,12,0
53702103,0,47,0,,"$21,282",No,$0,Yes,M,z_High School,Student,40,Commercial,"$18,150",1,Van,no,"$6,544",1,No,3,"$5,523",,1
197015157,0,64,0,13,"$61,521",No,"$248,878",Yes,z_F,Masters,Lawyer,41,Private,"$7,650",1,Sports Car,no,$0,0,No,8,"$7,390",9,1
944239689,0,34,1,9,"$105,554",Yes,"$229,868",z_No,M,Masters,Lawyer,75,Private,"$5,300",4,Minivan,no,"$7,504",2,No,2,"$1,165",20,1
48124408,0,52,0,6,"$147,666",No,"$405,910",Yes,z_F,Masters,Lawyer,43,Private,"$6,700",11,z_SUV,no,$0,0,No,0,$0,17,0
739230069,1,42,1,3,"$69,290",Yes,$0,z_No,M,Masters,,30,Commercial,"$23,900",4,Panel Truck,yes,"$1,052",2,No,1,"$2,362",11,1
620638009,2,41,2,8,,No,$0,Yes,M,<High School,Student,43,Commercial,"$5,850",1,Pickup,yes,"$9,419",1,No,5,$0,6,0
192114963,0,41,2,10,"$78,675",Yes,"$265,450",z_No,M,Bachelors,z_Blue Collar,33,Commercial,"$13,470",11,Minivan,yes,$0,0,No,0,$0,3,0
242777133,0,,2,8,"$2,954",Yes,$0,z_No,z_F,<High School,Clerical,21,Private,"$3,100",9,Sports Car,yes,"$10,099",2,No,4,"$6,142",5,1
975778622,0,54,0,11,"$105,762",No,$0,z_No,M,Masters,Lawyer,5,Private,"$17,480",6,Minivan,yes,$0,0,Yes,2,$0,18,0
277552954,0,42,2,11,"$79,185",No,"$243,880",Yes,z_F,Bachelors,Professional,28,Private,"$13,020",3,z_SUV,no,"$6,689",1,No,5,$0,1,0
33544630,0,56,0,13,"$111,702",No,,z_No,z_F,PhD,Manager,18,Private,"$18,270",6,z_SUV,no,$0,0,No,0,$0,17,0
496107895,0,50,0,10,"$219,024",No,$0,z_No,M,PhD,,27,Commercial,"$23,370",4,Panel Truck,yes,"$4,117",2,No,4,$0,20,0
646753404,0,59,0,12,"$5,005",No,"$158,960",z_No,z_F,z_High School,Student,30,Private,"$7,500",1,z_SUV,no,$0,0,Yes,0,$0,,0
511097692,0,51,0,10,"$55,573",No,$0,z_No,z_F,Masters,Lawyer,18,Private,"$12,160",1,z_SUV,no,"$9,768",1,No,6,$0,14,0
673726800,0,53,0,8,"$61,862",No,"$245,885",Yes,M,PhD,Doctor,33,Private,"$11,270",1,Pickup,yes,$0,0,No,0,$686,14,1
362716446,0,35,0,11,"$13,760",No,$0,z_No,z_F,z_High School,Student,27,Commercial,"$7,700",6,z_SUV,no,"$10,177",2,No,3,$0,1,0
758370952,0,54,0,13,"$88,668",No,"$316,419",Yes,z_F,PhD,Lawyer,63,Private,"$20,090",4,Minivan,no,"$10,520",2,No,1,"$1,065",14,1
621176428,0,50,0,13,"$2,657",No,"$109,134",Yes,z_F,Masters,Home Maker,63,Private,"$10,480",13,Sports Car,no,"$20,452",2,Yes,2,"$5,075",11,1
180019907,0,29,1,11,"$51,122",No,"$201,650",Yes,z_F,Bachelors,z_Blue Collar,40,Commercial,"$10,470",1,z_SUV,no,"$19,030",3,Yes,9,$0,9,0
756376204,0,32,3,14,"$21,944",No,"$128,776",Yes,z_F,<High School,z_Blue Collar,34,Private,"$7,270",1,z_SUV,no,$0,0,Yes,1,$0,1,0
510001503,0,57,0,12,,No,$0,z_No,z_F,z_High School,Clerical,19,Private,"$11,650",4,z_SUV,no,"$10,231",1,No,0,$680,1,1
919835907,0,43,0,10,"$97,953",No,$0,z_No,M,Bachelors,z_Blue Collar,43,Commercial,"$27,180",1,Panel Truck,no,"$4,784",2,No,4,$0,,0
880702697,0,44,0,0,$0,No,"$104,490",Yes,z_F,Bachelors,Home Maker,28,Private,"$14,190",4,Sports Car,no,"$35,430",2,Yes,2,$0,8,0
899830494,1,38,2,14,"$83,937",No,"$234,151",Yes,z_F,Bachelors,z_Blue Collar,28,Commercial,"$13,800",3,z_SUV,no,"$10,851",2,No,0,$0,10,0
666444862,1,37,2,14,"$96,188",Yes,$0,z_No,z_F,Bachelors,Professional,49,Private,"$13,340",1,z_SUV,no,$0,0,Yes,1,$0,10,0
476379522,1,55,1,14,"$17,820",No,"$115,540",Yes,z_F,Bachelors,Home Maker,32,Private,"$13,340",1,z_SUV,no,"$6,913",1,No,3,$0,8,0
142840345,2,51,2,14,"$62,894",No,"$228,994",Yes,z_F,Bachelors,Clerical,84,Private,"$5,990",17,Sports Car,no,$0,0,Yes,0,$0,10,0
874440593,1,42,2,12,"$68,090",Yes,"$169,854",z_No,z_F,Bachelors,z_Blue Collar,45,Commercial,"$11,750",1,Minivan,no,"$9,261",1,No,3,"$2,287",12,1
790738376,0,45,2,4,"$25,032",Yes,$0,z_No,z_F,z_High School,Clerical,34,Commercial,"$6,100",1,Pickup,yes,"$5,771",1,No,5,"$6,195",1,1
256323118,0,54,0,12,"$52,078",No,"$194,227",Yes,M,Masters,,51,Commercial,"$23,250",1,Panel Truck,yes,"$5,039",1,No,4,"$4,862",18,1
155781501,0,48,0,14,"$42,008",No,"$176,219",Yes,z_F,Masters,Lawyer,23,Private,"$10,000",4,z_SUV,no,$0,0,No,0,$0,14,0
597296394,0,54,0,8,"$90,149",No,"$261,569",Yes,z_F,Masters,Manager,17,Private,"$15,910",4,z_SUV,no,$0,0,No,1,$0,10,0
999482663,0,48,0,12,"$22,633",No,"$135,679",Yes,z_F,Bachelors,Manager,30,Private,"$16,730",13,z_SUV,no,$0,0,No,0,$0,9,0
612923010,0,50,0,0,$0,No,"$109,511",Yes,M,<High School,Student,32,Private,"$4,980",6,Minivan,no,$0,0,No,0,$0,1,0
514109893,0,25,1,9,"$51,544",Yes,,z_No,z_F,z_High School,z_Blue Collar,44,Commercial,"$20,630",1,z_SUV,no,"$7,767",2,No,8,"$9,776",1,1
353605491,0,55,0,15,"$75,249",No,$0,z_No,M,Masters,,5,Commercial,"$17,020",1,Van,yes,"$1,316",2,No,1,"$5,546",21,1
205543280,0,35,0,9,"$72,389",No,"$213,173",z_No,z_F,PhD,Lawyer,45,Private,"$13,440",1,Minivan,no,"$8,185",4,No,2,$0,10,0
695833713,0,29,1,8,"$73,842",Yes,$0,z_No,z_F,z_High School,z_Blue Collar,25,Commercial,"$22,340",1,Sports Car,no,"$4,769",1,No,4,"$3,418",1,1
388238418,1,45,2,0,$0,Yes,$0,z_No,M,<High School,Student,33,Private,"$6,000",1,Pickup,no,"$41,818",1,Yes,3,"$4,423",1,1
890299798,0,37,0,14,,No,"$141,069",z_No,z_F,Bachelors,Professional,34,Private,"$10,370",6,z_SUV,no,$663,2,No,0,$0,9,0
663636222,0,56,0,16,"$109,521",No,"$321,674",Yes,M,PhD,,30,Commercial,"$7,100",7,Pickup,no,$0,0,No,2,$0,17,0
710752022,0,45,3,17,"$71,969",Yes,"$212,081",z_No,z_F,Masters,Lawyer,44,Private,"$13,060",6,z_SUV,no,$0,0,No,0,$0,1,0
824235589,0,51,0,11,"$117,016",No,$0,z_No,z_F,Masters,Manager,23,Private,"$20,320",4,Minivan,no,"$1,197",2,No,6,$0,8,0
922784654,0,48,0,10,,No,$0,z_No,z_F,Bachelors,Professional,43,Private,"$24,150",4,Minivan,no,$0,0,No,1,$0,10,0
616722972,0,52,0,13,"$37,295",No,"$163,285",z_No,M,<High School,z_Blue Collar,28,Commercial,"$6,700",4,Pickup,yes,$0,0,No,0,$0,1,0
132742099,0,40,0,7,"$50,224",No,$0,z_No,M,z_High School,z_Blue Collar,16,Commercial,"$13,780",1,Minivan,yes,"$1,937",2,No,6,$0,5,0
82157353,0,41,1,13,"$109,957",No,"$260,749",Yes,z_F,Masters,Lawyer,50,Private,"$29,470",6,Sports Car,no,$0,0,No,1,"$2,328",18,1
884328607,0,44,2,14,"$44,141",No,"$141,312",Yes,M,PhD,Doctor,11,Private,"$5,900",10,Pickup,no,"$7,401",1,No,0,$0,0,0
499733944,0,54,0,,"$30,388",No,$0,z_No,M,Masters,Lawyer,24,Private,"$16,580",4,Van,no,"$27,130",2,No,0,$0,13,0
