age,balance,duration,campaign,pdays,housing_cat,poutcome_success,deposit_cat
48,362,529,1,10000,0,0,1
33,191,1148,2,10000,0,0,1
37,455,904,6,10000,1,0,1
57,3043,707,2,10000,0,0,1
55,3334,632,4,10000,0,0,1
34,8029,593,4,10000,1,0,1
44,624,552,2,10000,0,0,1
35,331,857,2,10000,0,0,1
34,2929,518,2,10000,0,0,1
49,1314,834,14,10000,0,0,1
30,289,1184,4,10000,1,0,1
32,20,1151,2,10000,0,0,1
56,8163,1231,4,10000,0,0,1
50,1200,904,3,10000,0,0,1
32,1732,1871,3,10000,1,0,1
45,0,773,4,10000,0,0,1
52,576,762,3,10000,0,0,1
60,493,671,4,10000,0,0,1
47,682,638,6,10000,0,0,1
32,0,594,4,10000,0,0,1
55,3485,625,4,10000,0,0,1
36,2944,882,8,10000,0,0,1
46,1353,528,5,10000,0,0,1
55,0,309,4,10000,0,0,1
30,1541,471,8,10000,0,0,1
54,548,520,7,10000,0,0,1
31,254,1576,8,10000,0,0,1
46,4414,504,7,10000,0,0,1
61,985,998,6,10000,0,0,1
58,1241,194,2,10000,0,0,1
38,3278,645,14,10000,0,0,1
49,412,1293,8,10000,0,0,1
43,483,950,6,10000,0,0,1
52,7135,1032,3,10000,0,0,1
33,61,836,3,10000,0,0,1
33,1412,480,1,10000,1,0,1
53,15,921,2,10000,0,0,1
40,27,467,2,10000,0,0,1
44,1196,552,5,10000,0,0,1
42,19,875,4,10000,0,0,1
33,432,588,6,10000,0,0,1
53,988,1408,5,10000,0,0,1
60,1614,921,6,10000,0,0,1
33,163,627,2,10000,1,0,1
37,247,625,6,10000,0,0,1
45,236,703,2,10000,0,0,1
34,666,1503,2,10000,0,0,1
56,73,644,4,10000,0,0,1
57,96,913,4,10000,0,0,1
32,46,788,6,10000,0,0,1
50,1501,946,4,10000,0,0,1
30,-477,1532,2,10000,0,0,1
56,1694,793,10,10000,0,0,1
55,196,81,1,10000,0,0,1
34,462,1877,3,10000,0,0,1
52,1227,1123,4,10000,0,0,1
32,522,576,2,10000,0,0,1
31,94,579,2,10000,0,0,1
44,267,520,2,10000,0,0,1
33,4570,1258,2,10000,0,0,1
53,25,528,2,10000,0,0,1
46,0,686,2,10000,0,0,1
46,1920,604,6,10000,0,0,1
59,1575,1241,11,10000,1,0,1
51,234,735,1,10000,0,0,1
57,3518,626,3,10000,1,0,1
43,136,363,7,10000,0,0,1
48,830,961,4,10000,0,0,1
33,2054,472,6,10000,0,0,1
59,-546,1152,6,10000,0,0,1
58,5188,606,6,10000,1,0,1
32,1882,497,5,10000,0,0,1
44,792,630,7,10000,0,0,1
47,162,366,3,10000,0,0,1
34,1035,1374,10,10000,0,0,1
51,746,372,5,10000,0,0,1
60,17297,664,11,10000,0,0,1
46,22,388,6,10000,0,0,1
41,231,428,2,10000,0,0,1
34,296,609,13,10000,0,0,1
31,0,581,6,10000,0,0,1
37,40,1033,4,10000,0,0,1
59,2396,1040,6,10000,0,0,1
55,2944,672,6,10000,0,0,1
33,7084,512,8,10000,0,0,1
30,569,976,12,10000,0,0,1
36,0,645,9,10000,0,0,1
44,1138,523,3,10000,0,0,1
36,54,1642,3,10000,1,0,1
33,2637,583,17,10000,0,0,1
36,2473,965,4,10000,0,0,1
53,5603,2372,6,10000,0,0,1
47,225,1126,4,10000,0,0,1
39,-17,908,1,10000,1,0,1
35,3490,643,2,10000,1,0,1
32,769,695,2,10000,0,0,1
46,-90,270,1,10000,0,0,1
30,1785,235,1,10000,0,0,1
36,-103,3253,1,10000,1,0,1
47,555,478,1,10000,1,0,1
52,5303,133,1,10000,1,0,1
43,1258,312,1,10000,0,0,1
44,1679,718,1,10000,0,0,1
30,1664,2016,1,10000,1,0,1
32,8749,294,1,10000,1,0,1
42,-247,519,1,166,1,0,1
33,3444,144,1,91,1,0,1
45,5346,187,1,10000,1,0,1
45,1144,676,1,10000,1,0,1
28,2351,157,1,10000,0,0,1
32,5514,181,1,10000,0,0,1
28,123,313,1,10000,0,0,1
44,429,80,1,10000,1,0,1
51,5254,134,1,10000,1,0,1
56,589,518,1,147,1,1,1
40,568,112,1,10000,1,0,1
49,10250,97,1,10000,1,0,1
50,3537,305,1,10000,0,0,1
58,1947,228,1,10000,0,0,1
37,1967,376,1,10000,0,0,1
27,2329,131,1,10000,0,0,1
47,12026,251,1,10000,1,0,1
39,1757,125,1,10000,0,0,1
43,107,135,1,10000,1,0,1
34,1012,540,1,10000,1,0,1
35,0,171,1,10000,1,0,1
58,372,11,1,10000,0,0,1
35,7506,248,1,10000,1,0,1
42,314,234,1,10000,1,0,1
43,860,132,1,10000,0,0,1
34,0,154,1,10000,1,0,1
35,3623,160,1,10000,0,0,1
38,2470,227,1,10000,0,0,1
39,1307,158,1,10000,1,0,1
58,3237,615,1,10000,0,0,1
60,5041,399,1,10000,0,0,1
56,6619,465,1,10000,1,0,1
31,1331,268,1,10000,0,0,1
37,1970,253,1,10000,1,0,1
59,1026,669,1,10000,0,0,1
49,249,234,1,10000,0,0,1
30,12857,150,1,10000,1,0,1
31,2807,154,1,10000,0,0,1
40,5060,299,1,10000,0,0,1
43,2271,524,1,10000,0,0,1
48,1,248,1,10000,0,0,1
34,676,486,1,10000,0,0,1
28,160,158,1,10000,0,0,1
34,899,114,1,170,1,0,1
47,1230,378,1,10000,1,0,1
59,0,494,1,10000,0,0,1
32,700,90,1,10000,0,0,1
31,0,160,1,10000,0,0,1
27,67,239,1,10000,0,0,1
35,127,162,1,10000,1,0,1
32,2089,132,1,10000,1,0,1
57,3585,172,1,10000,0,0,1
58,4152,160,1,10000,1,0,1
30,816,179,1,10000,1,0,1
37,5447,1789,1,10000,1,0,1
44,275,1077,1,10000,0,0,1
57,1540,564,1,10000,1,0,1
34,751,1303,1,10000,1,0,1
54,380,696,2,10000,0,0,1
55,1504,761,1,10000,1,0,1
59,1783,540,2,10000,0,0,1
53,2269,1091,2,150,0,1,1
37,5115,1210,2,171,1,0,1
45,781,652,2,126,0,0,1
49,-188,454,1,10000,1,0,1
31,761,514,2,10000,0,0,1
31,19,1978,1,10000,1,0,1
35,4508,854,1,10000,1,0,1
37,66,1164,2,10000,0,0,1
48,2266,676,1,10000,0,0,1
39,4646,486,1,10000,1,0,1
34,1494,596,1,182,1,0,1
49,1050,924,1,10000,1,0,1
41,0,897,3,10000,1,0,1
46,0,1855,1,10000,0,0,1
54,2171,1034,1,10000,1,0,1
38,3234,578,2,10000,0,0,1
39,11887,1181,2,10000,0,0,1
46,0,716,2,110,0,0,1
58,5037,1437,2,10000,1,0,1
32,386,482,1,10000,1,0,1
30,8781,898,1,10000,1,0,1
51,538,1122,4,10000,0,0,1
30,5561,511,1,10000,1,0,1
35,859,1554,1,10000,1,0,1
30,0,686,1,10000,1,0,1
30,-617,925,1,10000,0,0,1
43,1429,1015,1,198,1,0,1
47,4189,489,3,10000,1,0,1
51,580,694,2,10000,0,0,1
32,2615,853,1,10000,0,0,1
53,587,561,1,10000,0,0,1
33,149,424,2,182,1,0,1
40,3,998,1,10000,0,0,1
42,807,1057,1,10000,1,0,1
46,3354,522,1,174,1,1,1
32,1249,472,1,10000,1,0,1
38,190,623,1,175,1,0,1
32,550,337,1,10000,0,0,1
30,12737,589,2,10000,0,0,1
35,0,644,4,10000,1,0,1
36,1207,1792,2,10000,1,0,1
43,347,1468,3,10000,0,0,1
42,3713,709,2,10000,0,0,1
40,3352,639,2,27,1,1,1
32,254,1720,3,10000,1,0,1
32,4654,276,1,128,1,0,1
41,-386,477,1,10000,0,0,1
34,3043,670,1,10000,1,0,1
40,1547,405,1,10000,1,0,1
32,945,531,1,10000,0,0,1
32,6402,628,1,10000,1,0,1
36,1295,1192,1,10000,0,0,1
45,6993,283,1,10000,1,0,1
47,4420,454,1,10000,1,0,1
35,141,728,1,10000,0,0,1
36,11462,993,1,10000,1,0,1
33,6843,755,1,100,0,0,1
30,501,994,1,177,1,0,1
32,5806,1503,2,10000,1,0,1
45,20138,871,5,10000,1,0,1
47,1315,329,4,10000,0,0,1
46,0,531,1,167,0,0,1
39,7,931,4,10000,1,0,1
30,3929,593,1,10000,1,0,1
45,7,691,1,10000,0,0,1
43,699,1258,2,122,1,0,1
53,421,677,1,10000,1,0,1
43,4333,1490,3,10000,1,0,1
54,300,562,2,10000,1,0,1
30,7773,705,1,10000,1,0,1
30,1794,1035,1,10000,0,0,1
36,2032,736,1,10000,0,0,1
33,3401,253,1,10000,0,0,1
38,1110,888,2,183,1,0,1
37,3068,370,2,195,1,0,1
32,983,500,2,133,1,0,1
59,2396,488,1,10000,0,0,1
59,6888,1025,2,10000,0,0,1
46,2087,768,3,10000,0,0,1
32,121,758,1,10000,1,0,1
52,3469,653,1,10000,1,0,1
45,5461,841,2,10000,1,0,1
52,7119,871,3,10000,0,0,1
31,-35,952,2,10000,0,0,1
31,314,1341,3,178,1,0,1
39,18508,1598,4,10000,0,0,1
35,5639,945,2,10000,1,0,1
33,2918,1059,2,10000,0,0,1
50,12519,615,3,34,1,0,1
36,4069,517,1,10000,0,0,1
34,4254,714,1,10000,1,0,1
46,219,729,1,10000,1,0,1
47,0,591,1,10,0,0,1
39,2263,1158,9,10000,1,0,1
31,2589,614,1,10000,0,0,1
41,1982,558,1,10000,0,0,1
59,7049,530,1,163,0,0,1
39,1968,648,1,10000,0,0,1
48,7195,609,2,10000,0,0,1
50,4117,530,1,10000,0,0,1
31,3950,529,1,10000,1,0,1
30,495,641,1,10000,1,0,1
31,8629,957,1,184,1,0,1
30,455,758,1,10000,1,0,1
34,4536,963,1,10000,1,0,1
53,1777,796,5,154,1,0,1
34,3527,1022,1,10000,1,0,1
57,372,553,3,10000,0,0,1
41,92,372,1,10000,0,0,1
40,72,849,1,10000,1,0,1
37,1533,555,4,10000,1,0,1
31,4148,316,3,99,1,0,1
58,96,850,1,10000,0,0,1
39,2245,749,2,10000,0,0,1
47,834,902,1,133,0,0,1
44,4119,1074,1,10000,1,0,1
45,-525,980,2,10000,0,0,1
41,39,549,2,10000,1,0,1
33,0,654,1,10000,1,0,1
30,2766,834,1,10000,0,0,1
30,3300,1571,1,10000,0,0,1
42,36,664,3,10000,0,0,1
49,22520,579,9,10000,0,0,1
59,7724,373,3,10000,0,0,1
31,111,504,2,93,0,0,1
43,2640,314,4,10000,0,0,1
38,3436,663,4,10000,0,0,1
30,0,681,4,10000,1,0,1
35,3636,808,2,10000,0,0,1
43,3288,775,3,10000,1,0,1
34,2633,705,6,10000,1,0,1
52,580,965,2,10000,0,0,1
46,149,1222,2,10000,0,0,1
46,4329,534,2,10000,0,0,1
37,1097,1555,2,10000,1,0,1
42,1275,925,5,10000,1,0,1
23,1003,8,1,10000,0,0,1
53,1004,119,1,10000,0,0,1
26,814,1387,1,10000,0,0,1
49,808,1232,1,10000,1,0,1
34,859,829,1,10000,0,0,1
28,4465,769,1,10000,0,0,1
46,0,1199,2,10000,0,0,1
26,622,1451,2,10000,0,0,1
31,1709,944,3,10000,0,0,1
51,394,968,2,10000,0,0,1
47,1125,1101,1,10000,1,0,1
53,-462,470,1,10000,0,0,1
29,550,801,1,10000,0,0,1
32,540,750,1,10000,0,0,1
26,941,1165,1,10000,0,0,1
40,1361,1473,1,10000,0,0,1
33,-452,692,2,10000,0,0,1
49,518,1917,2,10000,0,0,1
60,-71,1451,1,10000,1,0,1
41,3234,2770,1,10000,1,0,1
36,98,771,1,10000,0,0,1
29,196,726,2,10000,0,0,1
42,936,931,1,10000,0,0,1
33,300,922,5,10000,1,0,1
31,217,1776,2,10000,1,0,1
31,163,707,2,2,0,0,1
26,110,1136,2,10000,0,0,1
40,1646,215,1,242,1,0,1
45,2040,803,1,10000,0,0,1
55,-308,781,1,10000,0,0,1
29,2325,125,1,10000,0,0,1
47,86,1086,1,10000,0,0,1
50,1088,749,1,10000,0,0,1
44,0,699,1,272,1,0,1
56,0,492,1,10000,0,0,1
39,2103,588,1,10000,0,0,1
59,2,935,1,10000,0,0,1
43,51,430,1,10000,0,0,1
36,96,302,1,10000,0,0,1
29,1027,177,1,10000,1,0,1
38,1308,626,1,10000,1,0,1
41,840,938,1,10000,1,0,1
58,5701,521,1,10000,0,0,1
61,6016,670,3,10000,0,0,1
36,630,285,1,10000,0,0,1
30,432,402,1,10000,1,0,1
43,-247,751,2,76,1,0,1
39,52,1420,3,10000,0,0,1
48,623,1425,2,10000,1,0,1
26,0,1223,2,10000,0,0,1
51,100,467,2,10000,0,0,1
37,4089,289,2,174,1,0,1
29,1669,297,1,10000,0,0,1
57,169,369,1,10000,0,0,1
25,483,189,1,10000,0,0,1
68,250,360,1,10000,0,0,1
34,0,251,1,10000,1,0,1
38,902,650,1,10000,1,0,1
54,2156,261,1,195,1,0,1
32,2360,152,2,160,0,0,1
41,201,157,1,10000,1,0,1
48,-92,1393,1,10000,1,0,1
59,514,261,1,10000,0,0,1
39,-114,372,1,10000,1,0,1
31,1331,182,2,90,0,1,1
30,732,1404,4,10000,0,0,1
40,1308,1776,2,10000,0,0,1
28,0,546,3,196,1,0,1
52,-970,489,1,10000,1,0,1
32,1246,192,2,10000,1,0,1
34,73,426,2,10000,0,0,1
31,406,736,1,10000,0,0,1
57,4391,1416,1,10000,0,0,1
31,168,193,2,10000,0,0,1
29,1441,80,2,10000,1,0,1
75,3881,136,3,10000,1,0,1
32,678,1579,1,246,1,0,1
31,141,572,2,238,1,0,1
41,-94,1164,1,203,1,0,1
22,897,133,4,10000,1,0,1
31,1214,974,1,10000,0,0,1
69,324,136,4,10000,0,0,1
30,2666,467,1,10000,0,0,1
49,10613,1226,1,10000,0,0,1
29,697,206,1,10000,0,0,1
43,953,765,2,10000,1,0,1
28,198,976,2,10000,0,0,1
56,1110,945,2,10000,0,0,1
39,130,1290,2,10000,1,0,1
33,315,146,3,10000,0,0,1
38,4383,1381,4,10000,0,0,1
30,313,1121,2,10000,1,0,1
29,273,2775,2,10000,0,0,1
69,840,128,3,10000,0,0,1
44,309,676,1,10000,1,0,1
35,2707,699,1,10000,0,0,1
31,1109,642,1,167,0,0,1
26,101,810,1,268,1,0,1
26,725,1916,2,189,0,0,1
34,309,578,1,10000,0,0,1
42,541,656,1,10000,1,0,1
54,0,686,2,267,1,0,1
53,1624,158,3,10000,0,0,1
54,0,744,3,10000,0,0,1
48,318,1017,4,10000,1,0,1
40,1908,1661,2,10000,1,0,1
28,676,1138,2,10000,0,0,1
34,1076,136,10,10000,1,0,1
34,1228,263,8,10000,0,0,1
32,0,550,4,10000,0,0,1
31,13,1019,2,10000,0,0,1
31,12857,158,1,92,1,1,1
66,0,751,1,10000,0,0,1
37,6101,141,1,10000,0,0,1
33,158,192,2,10000,0,0,1
50,346,178,1,10000,0,0,1
33,697,860,2,10000,0,0,1
56,616,156,1,10000,0,0,1
26,1140,984,2,10000,1,0,1
59,3444,241,2,10000,0,0,1
32,1879,591,8,10000,0,0,1
22,0,229,6,10000,0,0,1
34,0,787,3,9,0,0,1
39,1493,912,3,10000,0,0,1
28,313,1183,2,10000,0,0,1
31,1815,1541,1,10000,0,0,1
33,700,126,1,88,0,1,1
66,206,479,1,10000,0,0,1
26,255,190,1,10000,0,0,1
30,270,123,1,10000,0,0,1
28,4987,253,21,10000,0,0,1
29,673,835,3,10000,1,0,1
49,320,1971,4,10000,0,0,1
34,0,97,1,85,1,0,1
47,292,277,1,10000,0,0,1
42,757,154,1,10000,0,0,1
43,40,147,1,10000,0,0,1
61,1257,503,1,10000,0,0,1
35,1693,515,1,10000,1,0,1
40,5060,154,2,93,0,1,1
31,373,132,6,10000,0,0,1
33,369,446,1,10000,0,0,1
69,2346,354,2,10000,0,0,1
30,1599,152,2,10000,0,0,1
41,1066,109,3,10000,0,0,1
31,2603,280,4,10000,1,0,1
22,381,227,1,10000,0,0,1
37,1314,118,4,210,1,0,1
48,5689,262,1,10000,0,0,1
85,12114,165,2,10000,0,0,1
72,0,99,1,10000,0,0,1
46,2232,121,1,10000,0,0,1
26,11862,119,1,10000,0,0,1
37,127,71,1,10000,1,0,1
53,2152,75,3,10000,0,0,1
33,3552,158,2,85,0,0,1
90,1,152,3,10000,0,0,1
54,1872,439,5,10000,0,0,1
67,1341,706,1,10000,0,0,1
42,7702,138,2,10000,0,0,1
71,4657,93,5,10000,0,0,1
44,397,127,1,257,1,0,1
47,0,261,2,10000,0,0,1
44,348,170,2,10000,1,0,1
37,2442,91,3,10000,0,0,1
37,1543,138,2,10000,1,0,1
28,805,331,1,10000,0,0,1
21,2265,92,2,10000,0,0,1
32,312,232,2,10000,0,0,1
51,196,88,1,10000,1,0,1
26,620,104,1,10000,0,0,1
74,1714,127,1,10000,0,0,1
65,2416,221,2,10000,0,0,1
47,335,226,1,10000,0,0,1
38,755,120,1,10000,1,0,1
71,2850,185,1,10000,0,0,1
29,1135,323,1,10000,1,0,1
61,197,113,1,10000,0,0,1
57,720,202,4,10000,0,0,1
37,5355,466,4,10000,0,0,1
68,445,475,1,10000,0,0,1
29,5359,147,1,10000,0,0,1
51,1443,172,10,10000,0,0,1
41,4047,343,1,10000,1,0,1
24,23878,185,1,10000,0,0,1
24,167,134,2,10000,0,0,1
59,1047,83,3,10000,0,0,1
85,7613,355,3,10000,0,0,1
51,117,442,2,10000,0,0,1
39,2266,208,4,10000,0,0,1
44,558,268,5,10000,0,0,1
26,2509,654,3,10000,0,0,1
48,1808,245,1,10000,1,0,1
37,1130,152,1,10000,0,0,1
71,653,367,1,10000,0,0,1
62,2021,361,1,10000,0,0,1
26,313,210,2,10000,0,0,1
43,983,97,1,10000,1,0,1
30,5561,195,1,100,1,1,1
50,8345,194,1,261,0,0,1
25,1231,412,5,10000,1,0,1
25,3730,353,1,10000,1,0,1
31,924,172,1,10000,0,0,1
28,2489,342,2,10000,1,0,1
66,995,131,2,10000,0,0,1
41,280,87,2,10000,1,0,1
46,3434,115,1,10000,0,0,1
42,576,156,1,10000,0,0,1
28,1363,79,1,10000,0,0,1
39,581,233,1,270,1,0,1
42,1376,712,4,10000,1,0,1
35,52,378,4,10000,1,0,1
55,0,116,1,10000,1,0,1
37,549,239,1,10000,0,0,1
29,92,175,5,10000,0,0,1
49,2881,120,3,10000,0,0,1
44,250,382,2,10000,0,0,1
54,602,143,2,10000,0,0,1
28,730,631,1,10000,1,0,1
30,523,83,1,10000,0,0,1
47,293,499,1,10000,0,0,1
34,215,350,3,10000,0,0,1
37,0,426,1,10000,0,0,1
25,42,320,1,10000,1,0,1
29,316,156,1,10000,1,0,1
62,4562,168,1,10000,1,0,1
58,10180,180,2,10000,0,0,1
46,0,305,13,10000,0,0,1
56,281,96,2,10000,0,0,1
33,250,377,6,10000,0,0,1
27,0,82,3,10000,0,0,1
60,404,308,2,196,0,0,1
32,506,63,2,10000,0,0,1
83,1097,181,1,10000,0,0,1
35,3698,106,1,10000,1,0,1
31,883,112,2,106,1,0,1
30,2539,199,5,10000,0,0,1
29,2326,195,1,10000,0,0,1
36,811,229,1,10000,0,0,1
57,256,227,1,10000,0,0,1
21,682,266,1,10000,0,0,1
44,483,207,2,199,0,1,1
23,1506,131,4,10000,0,0,1
34,575,116,1,10000,0,0,1
32,409,217,2,10000,0,0,1
37,1316,350,2,112,1,0,1
35,671,112,1,10000,1,0,1
47,2351,80,1,10000,0,0,1
61,997,106,1,10000,0,0,1
30,4808,272,1,10000,0,0,1
70,6422,122,1,10000,0,0,1
52,31,135,1,10000,0,0,1
28,171,93,1,10000,0,0,1
57,2681,266,2,10000,0,0,1
24,-61,95,4,10000,0,0,1
32,8929,126,1,10000,0,0,1
65,715,323,1,10000,0,0,1
44,1058,188,3,10000,0,0,1
32,-34,101,1,10000,1,0,1
33,258,80,4,10000,0,0,1
53,0,80,2,10000,0,0,1
31,71,119,1,10000,0,0,1
58,5810,139,1,10000,0,0,1
30,3473,1209,2,10000,0,0,1
47,238,3076,1,10000,1,0,1
60,1740,296,2,10000,0,0,1
36,3407,392,4,10000,0,0,1
37,1045,406,2,41,0,0,1
43,132,220,1,10000,0,0,1
37,1000,195,1,10000,1,0,1
31,115,187,1,10000,0,0,1
31,180,299,2,10000,0,0,1
30,201,325,2,10000,1,0,1
30,8089,232,2,294,1,0,1
32,8866,278,2,10000,0,0,1
35,2,194,1,10000,1,0,1
59,259,224,1,10000,0,0,1
33,1107,201,1,10000,1,0,1
37,1730,167,1,10000,0,0,1
31,447,220,3,10000,0,0,1
26,2786,415,1,10000,0,0,1
53,10185,115,1,10000,0,0,1
34,978,132,1,10000,0,0,1
46,-130,144,2,10000,1,0,1
76,3049,170,3,10000,0,0,1
46,11385,269,3,10000,0,0,1
83,46,115,1,10000,0,0,1
23,4126,96,2,10000,0,0,1
34,212,278,8,10000,0,0,1
24,1250,411,2,10000,0,0,1
41,25,117,2,10000,1,0,1
28,1277,475,1,10000,0,0,1
34,390,95,2,231,1,0,1
77,9601,515,1,10000,0,0,1
36,565,300,1,10000,0,0,1
58,1384,342,1,10000,1,0,1
46,-522,243,3,239,1,0,1
59,9676,234,2,10000,0,0,1
19,134,271,2,10000,0,0,1
23,2143,180,2,10000,0,0,1
27,831,1081,2,10000,0,0,1
73,2308,163,2,10000,0,0,1
41,1468,237,3,10000,1,0,1
30,311,158,2,10000,0,0,1
26,274,351,3,10000,0,0,1
38,172,1176,1,10000,1,0,1
46,507,1196,1,10000,1,0,1
27,393,165,2,10000,0,0,1
63,-39,387,2,10000,0,0,1
34,1474,739,2,10000,0,0,1
32,471,243,3,10000,0,0,1
33,3161,313,3,10000,1,0,1
47,1612,1164,1,10000,1,0,1
48,4099,397,2,10000,0,0,1
58,68,268,1,10000,0,0,1
50,414,707,1,302,1,0,1
26,5005,117,1,10000,0,0,1
39,1756,939,1,10000,1,0,1
55,1613,296,1,270,1,0,1
41,3123,1203,2,135,1,0,1
54,4736,475,6,307,1,0,1
33,127,583,2,222,1,0,1
42,11891,158,1,10000,0,0,1
50,4979,180,1,10000,0,0,1
40,754,635,1,10000,0,0,1
37,1207,1353,2,138,1,1,1
44,712,740,3,10000,1,0,1
30,297,465,4,10000,0,0,1
26,3676,148,1,10000,0,0,1
47,817,721,4,10000,0,0,1
46,283,299,1,10000,0,0,1
25,82,104,2,10000,0,0,1
56,2847,327,1,10000,0,0,1
36,1822,952,1,323,1,0,1
35,16,903,1,10000,1,0,1
54,377,1134,1,10000,0,0,1
48,4415,1032,3,141,1,0,1
32,303,150,1,267,1,0,1
60,12039,236,1,10000,0,0,1
67,1443,245,1,10000,0,0,1
32,1781,321,1,10000,0,0,1
26,3415,209,1,10000,0,0,1
33,318,1190,1,141,1,0,1
21,423,104,5,10000,0,0,1
30,2544,108,2,10000,0,0,1
27,2614,143,2,10000,0,0,1
30,1268,105,4,320,1,0,1
36,536,274,3,10000,1,0,1
27,1293,1665,3,10000,1,0,1
29,1377,548,2,10000,0,0,1
38,2580,1691,2,264,1,0,1
23,314,142,4,10000,0,0,1
38,206,350,2,10000,0,0,1
30,3286,743,1,10000,1,0,1
41,803,592,4,316,1,0,1
33,719,448,2,316,1,0,1
35,898,214,1,10000,1,0,1
29,332,179,1,10000,0,0,1
68,695,233,1,10000,0,0,1
20,1819,245,3,10000,0,0,1
30,2544,152,2,10000,0,0,1
32,759,317,5,10000,1,0,1
28,229,1042,2,315,1,0,1
45,96,348,3,256,1,0,1
29,110,1036,1,10000,1,0,1
31,1406,1091,2,10000,1,0,1
39,0,1006,2,10000,1,0,1
42,2103,384,2,10000,1,0,1
35,1599,407,1,10000,1,0,1
34,925,709,1,10000,1,0,1
26,-3,1022,2,10000,0,0,1
29,84,1101,2,10000,1,0,1
44,1367,1232,3,146,1,0,1
34,703,342,1,10000,1,0,1
33,0,535,3,328,1,0,1
34,2646,142,1,10000,0,0,1
33,572,344,1,74,1,0,1
22,107,125,1,10000,0,0,1
32,765,850,2,10000,1,0,1
36,-253,1073,1,10000,1,0,1
44,0,1594,1,148,0,0,1
65,2,450,1,10000,0,0,1
61,6,133,2,10000,1,0,1
41,0,168,1,10000,0,0,1
24,448,324,1,10000,0,0,1
77,4659,161,1,10000,0,0,1
62,1528,496,1,10000,0,0,1
30,330,111,1,10000,0,0,1
29,731,107,3,10000,0,0,1
29,25,207,2,10000,0,0,1
65,587,223,2,10000,0,0,1
43,2557,165,2,327,1,0,1
70,275,82,1,10000,0,0,1
32,1129,903,2,341,1,0,1
46,2149,282,2,10000,1,0,1
33,855,110,1,10000,0,0,1
57,491,1217,3,10000,1,0,1
62,180,389,2,10000,0,0,1
32,133,171,1,10000,0,0,1
39,649,668,1,10000,1,0,1
76,1411,170,3,10000,0,0,1
36,11174,953,1,10000,1,0,1
27,439,1038,2,10000,1,0,1
38,6158,139,5,145,1,0,1
56,3498,264,2,10000,0,0,1
51,1801,838,3,10000,0,0,1
39,937,144,4,10000,0,0,1
35,26,78,2,10000,0,0,1
32,-53,648,1,272,1,0,1
51,2337,251,2,266,1,0,1
37,1762,334,2,10000,0,0,1
52,3469,583,1,147,1,1,1
35,545,1579,1,234,1,0,1
47,3480,443,1,10000,0,0,1
31,183,495,1,10000,0,0,1
49,2416,1366,1,10000,1,0,1
30,424,298,4,10000,0,0,1
35,0,1174,1,345,1,0,1
44,294,165,3,10000,0,0,1
42,1598,1463,2,10000,1,0,1
29,268,667,1,10000,0,0,1
42,214,127,1,10000,0,0,1
43,240,453,1,10000,1,0,1
36,2511,700,5,10000,1,0,1
36,4596,901,2,10000,1,0,1
32,1273,1365,2,328,1,0,1
54,3994,299,2,10000,0,0,1
50,469,161,1,10000,0,0,1
32,932,944,1,318,1,0,1
28,844,551,2,10000,0,0,1
40,471,1156,1,345,1,0,1
34,63,678,1,10000,1,0,1
52,-779,709,1,10000,1,0,1
35,293,1017,1,325,1,0,1
32,294,1095,1,274,1,1,1
60,13546,452,3,10000,0,0,1
34,329,952,1,343,1,0,1
30,69,997,1,10000,1,0,1
39,-3058,882,3,10000,1,0,1
40,224,875,2,10000,1,0,1
38,165,526,1,260,1,0,1
35,397,594,1,10000,1,0,1
37,3154,404,1,305,1,0,1
29,1180,367,3,323,1,0,1
36,-487,1080,1,10000,1,0,1
34,879,712,1,344,1,0,1
33,806,108,1,10000,0,0,1
29,674,170,5,10000,0,0,1
33,0,378,1,10000,1,0,1
41,323,949,2,254,1,0,1
74,921,394,2,10000,0,0,1
53,5303,320,3,180,1,1,1
38,0,547,2,10000,1,0,1
41,4004,314,2,10000,0,0,1
52,386,438,1,10000,0,0,1
40,284,1332,2,10000,1,0,1
32,-242,1202,3,10000,1,0,1
28,1086,1112,3,10000,1,0,1
28,2840,227,5,10000,0,0,1
35,43,860,1,10000,1,0,1
46,3229,1550,1,10000,1,0,1
50,341,670,4,340,1,1,1
44,0,133,1,10000,0,0,1
29,-19,712,4,10000,1,0,1
61,243,194,1,10000,0,0,1
70,2575,216,2,10000,0,0,1
44,105,586,1,10000,1,0,1
59,0,392,1,10000,1,0,1
45,-443,691,1,10000,1,0,1
39,1524,567,1,10000,0,0,1
36,1925,904,2,10000,1,0,1
78,240,325,1,10000,0,0,1
28,387,205,1,82,1,0,1
50,13,76,1,10000,1,0,1
73,3203,148,1,10000,0,0,1
34,606,97,1,10000,0,0,1
28,0,185,1,10000,0,0,1
42,527,112,1,10000,0,0,1
54,309,241,1,10000,0,0,1
27,4333,163,1,10000,0,0,1
73,253,345,1,10000,0,0,1
33,6807,163,1,10000,0,0,1
51,83,267,2,10000,0,0,1
32,819,114,2,10000,1,0,1
33,1968,1817,3,10000,1,0,1
26,136,120,1,10000,0,0,1
32,1995,121,1,10000,1,0,1
41,285,1272,2,10000,1,0,1
39,621,1333,5,10000,1,0,1
24,597,943,3,10000,1,0,1
37,0,146,4,10000,1,0,1
35,1750,333,3,10000,1,0,1
26,10086,110,2,10000,0,0,1
29,3466,274,1,10000,0,0,1
