age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,income
33,9,4,1,0,0,40,0
24,10,4,0,0,0,15,0
21,6,4,1,0,0,40,0
17,7,4,1,0,0,28,0
39,10,4,1,0,0,50,1
29,13,4,1,0,0,40,0
44,13,4,1,0,0,40,1
24,10,4,1,0,0,50,0
71,14,4,1,10605,0,40,1
51,13,1,1,0,2415,40,1
55,3,2,1,0,0,25,0
41,13,4,1,0,0,60,1
23,9,2,0,0,0,7,0
38,11,4,0,0,0,40,0
39,9,4,1,0,0,40,1
19,9,4,0,0,0,30,0
49,5,4,0,0,0,40,0
32,13,4,1,0,0,40,1
27,9,4,1,0,0,70,0
38,13,4,1,0,0,50,1
33,10,4,0,0,0,60,0
63,10,4,1,0,0,15,0
23,13,4,1,0,0,28,0
33,10,4,1,0,0,60,0
54,9,2,1,0,0,40,0
29,11,4,0,2174,0,45,0
48,10,2,0,0,0,30,0
35,13,4,1,0,0,40,0
28,11,1,0,0,0,40,0
37,13,4,1,7688,0,50,1
42,15,4,1,0,0,65,1
40,14,4,1,0,0,40,0
47,10,4,1,0,0,55,0
22,13,4,0,0,0,50,0
30,13,4,1,0,0,45,1
28,9,4,1,0,0,40,0
63,4,4,1,0,0,55,0
51,5,4,1,0,0,20,0
22,9,4,0,0,0,40,0
27,12,0,1,0,0,40,0
35,9,4,1,0,0,45,0
46,9,4,0,0,0,38,0
37,10,4,1,0,0,52,0
24,13,2,1,0,0,15,0
37,9,4,1,0,0,10,0
53,10,4,1,0,0,40,0
27,9,4,1,0,0,30,0
38,10,4,1,0,0,44,0
53,6,4,1,0,0,60,0
34,10,4,1,0,0,40,0
23,9,2,1,0,0,40,0
39,13,4,1,15024,0,45,1
43,14,1,0,0,0,50,0
67,9,1,1,0,0,40,1
81,9,4,1,0,0,30,0
21,10,4,1,0,0,20,0
23,10,4,1,0,0,25,0
25,10,4,1,0,0,40,0
42,3,4,0,0,0,38,0
38,10,2,0,0,0,40,0
64,9,4,1,0,0,5,0
32,9,4,1,0,0,40,0
37,9,4,1,0,0,40,0
51,14,4,1,0,0,60,1
22,10,4,0,0,0,42,0
33,2,4,0,0,0,40,0
42,9,4,1,0,0,55,0
19,10,4,0,0,0,10,0
51,1,4,1,0,0,40,0
23,9,4,0,0,0,40,0
37,7,4,1,3103,0,44,1
37,9,4,1,0,0,99,1
47,14,4,0,0,0,25,0
41,15,4,1,0,2415,40,1
33,9,4,1,0,0,30,0
31,13,4,1,0,0,40,1
31,12,0,0,0,0,40,0
35,9,2,1,0,0,40,0
38,9,4,1,0,0,40,1
18,9,4,0,0,0,45,0
20,9,4,1,0,0,40,0
54,10,2,0,0,0,35,0
40,10,4,0,0,0,40,0
36,13,4,0,0,1977,45,1
43,10,4,1,0,0,35,0
44,10,4,1,0,0,40,0
44,9,4,0,0,0,40,1
43,14,4,1,0,0,43,1
51,4,2,0,0,0,40,0
18,9,4,0,0,0,20,0
51,10,4,1,0,0,40,0
41,6,4,1,0,0,30,0
44,10,4,1,0,0,70,1
33,6,4,1,0,0,40,0
33,13,4,1,0,0,40,1
42,12,4,1,0,0,40,1
25,10,4,1,0,0,45,0
32,9,4,0,0,0,38,0
32,13,4,1,0,0,70,0
36,6,4,0,0,0,40,0
28,9,4,1,0,0,40,0
20,9,4,0,0,0,20,0
35,10,4,1,0,0,60,1
55,9,4,1,0,0,20,0
48,13,1,1,0,0,40,1
36,11,4,0,0,0,20,0
34,9,4,1,0,0,35,1
28,13,4,0,0,0,35,0
67,13,4,1,0,2392,40,1
37,9,4,1,0,0,40,0
44,9,4,1,0,0,70,0
25,10,4,0,0,0,40,0
21,10,4,0,4101,0,40,0
40,14,4,1,0,0,35,1
78,9,2,0,2964,0,40,0
34,9,4,1,0,0,40,0
49,9,4,0,0,0,44,0
22,12,4,0,0,0,40,0
23,9,2,0,0,0,40,0
60,9,4,1,0,0,42,0
45,9,4,1,0,0,40,1
63,11,4,0,0,0,20,0
41,9,2,0,0,0,35,0
47,9,4,0,0,0,40,0
44,9,4,1,0,0,40,0
51,10,4,0,3325,0,40,0
46,13,4,1,0,1504,40,0
41,11,4,1,0,0,40,0
50,9,4,1,0,0,30,0
47,9,4,1,0,0,50,1
35,9,4,1,0,0,45,0
56,9,4,1,0,0,55,1
45,14,4,1,0,0,45,0
48,13,4,1,0,0,58,1
40,10,4,1,2580,0,40,0
39,13,4,1,15024,0,50,1
20,10,4,1,0,0,40,0
50,16,4,1,0,1902,65,1
38,9,4,0,0,0,40,1
23,13,4,0,0,0,60,0
31,9,4,1,0,0,16,0
58,13,4,1,0,0,40,0
66,9,2,1,0,0,40,0
39,9,4,1,0,0,40,1
54,9,4,1,15024,0,52,1
26,10,4,1,0,0,50,0
51,9,4,0,0,0,40,0
34,11,4,1,0,0,40,0
50,9,4,1,3103,0,40,1
42,10,4,1,0,0,44,1
38,14,4,1,0,0,25,0
48,4,4,1,0,0,40,0
33,11,4,0,0,0,40,1
51,9,4,0,0,0,32,0
22,9,4,1,0,0,40,0
19,9,4,1,0,0,30,0
41,10,4,1,0,0,50,0
48,14,4,1,0,0,35,1
42,9,4,0,0,0,30,0
34,10,4,1,0,0,40,0
23,9,2,0,0,0,40,0
56,9,4,1,0,0,50,0
30,13,2,1,0,0,45,0
45,9,4,1,0,0,55,1
48,6,4,0,0,0,40,0
48,14,1,1,0,0,50,0
31,11,4,0,0,0,40,0
20,12,4,1,0,1719,20,0
27,10,4,1,0,0,40,0
32,9,2,0,0,0,40,0
76,4,4,1,0,0,2,0
19,9,4,1,0,2001,40,0
66,5,4,1,1409,0,1,0
37,9,4,1,0,0,75,0
34,9,2,0,0,0,30,0
34,7,4,0,0,0,8,0
90,9,4,0,0,0,40,0
23,10,2,0,0,0,40,0
43,10,4,0,0,0,40,0
44,13,4,1,7688,0,60,1
24,10,4,0,0,0,37,0
28,15,4,1,0,0,55,0
64,12,4,0,0,0,20,0
23,10,4,1,0,0,40,0
20,10,4,0,0,0,50,0
36,13,4,1,0,1902,50,1
61,9,4,1,0,0,40,0
53,13,4,1,0,0,40,1
30,13,4,1,7298,0,40,1
52,10,4,1,0,0,55,1
38,10,4,1,0,0,40,0
32,13,4,1,0,0,40,0
30,8,4,1,0,0,75,0
41,11,4,0,0,0,40,0
49,14,4,1,0,1902,40,1
45,9,4,1,0,0,47,1
43,9,4,1,0,0,35,0
61,9,4,1,3471,0,40,0
54,9,4,1,0,0,32,0
34,12,4,0,0,0,40,0
49,10,4,1,0,0,80,1
38,10,4,1,0,0,40,0
35,15,4,1,0,1977,80,1
36,8,4,1,0,0,40,0
30,13,4,1,0,0,50,0
36,12,4,0,0,0,60,0
22,13,4,0,0,0,20,0
38,9,4,1,0,1902,40,1
37,9,4,1,0,0,50,1
48,16,4,0,0,1902,46,1
17,7,4,1,0,0,15,0
19,10,4,1,0,0,20,0
27,13,2,0,0,1590,40,0
22,13,1,1,0,0,50,0
49,9,4,1,0,0,40,0
43,11,4,0,0,0,40,1
43,13,4,0,0,0,40,0
19,9,4,0,0,0,35,0
58,9,4,1,0,0,60,0
41,10,4,1,0,0,40,1
31,10,4,1,0,0,40,0
30,11,4,1,0,0,40,0
32,9,4,1,0,0,40,0
29,13,4,1,0,0,35,0
42,10,4,1,7298,0,52,1
38,9,4,1,0,0,28,0
41,12,4,1,0,0,40,1
44,13,4,1,0,0,50,1
31,16,1,1,0,0,60,0
34,9,4,1,0,0,40,0
21,10,4,1,0,0,40,0
22,13,1,1,0,0,20,0
62,6,4,1,0,0,40,0
19,9,4,0,0,0,40,0
29,9,4,0,0,1977,25,1
43,10,4,0,0,0,40,0
68,4,4,1,0,0,8,0
45,13,4,1,0,0,60,1
39,5,4,1,0,1651,40,0
41,13,2,1,0,0,50,0
34,12,4,0,0,0,25,1
34,9,4,0,0,0,33,0
31,13,4,1,0,0,47,0
29,9,4,1,0,0,25,0
41,13,4,1,3103,0,40,1
41,11,4,1,0,0,55,0
35,14,4,1,0,0,45,1
33,13,4,0,0,0,45,1
37,13,4,1,0,0,38,0
69,9,4,0,0,0,40,0
34,9,4,0,0,0,40,0
60,11,4,1,0,2415,70,1
36,10,4,1,0,0,40,0
41,9,4,1,0,0,50,0
58,13,4,0,0,0,40,1
53,13,1,1,0,0,40,0
29,10,4,1,0,0,40,0
45,9,4,0,4865,0,40,0
34,10,4,1,0,0,38,0
36,13,4,1,0,0,40,0
48,10,2,0,0,0,35,0
20,11,4,0,0,0,40,0
35,9,4,1,0,0,50,1
63,9,2,1,0,0,40,0
41,10,4,1,0,0,45,0
28,13,4,1,0,0,45,0
30,10,2,0,0,0,40,0
34,9,4,0,0,0,40,0
31,9,4,0,0,0,40,0
37,11,4,0,0,0,38,0
42,10,4,1,0,0,40,0
31,10,4,1,0,0,50,1
46,14,4,1,0,0,45,1
35,9,2,1,0,0,60,1
27,9,4,1,0,0,53,0
41,2,4,1,0,0,35,0
19,10,4,0,0,0,20,0
20,10,4,1,0,0,45,0
59,9,4,0,0,0,40,0
40,13,4,1,0,0,37,0
56,10,4,1,0,0,60,0
33,14,4,1,15024,0,44,1
30,10,4,0,0,0,60,0
46,9,4,1,0,0,50,0
61,9,4,1,0,0,35,1
50,9,4,1,7298,0,40,1
25,9,4,1,0,0,30,0
40,10,4,0,0,0,39,0
24,10,4,1,0,0,40,0
51,9,4,1,0,0,54,0
43,9,4,1,0,0,40,0
34,10,4,1,0,0,54,0
46,9,4,1,0,0,45,1
28,14,4,0,0,0,50,1
26,13,1,1,0,0,40,0
20,9,4,1,0,0,28,0
44,11,4,1,3411,0,40,0
51,9,4,1,0,0,40,0
33,13,4,1,0,0,60,1
54,12,4,1,0,0,40,1
50,13,4,0,0,1977,40,1
33,9,2,0,0,0,40,0
65,13,4,1,10605,0,20,1
22,10,4,0,0,0,8,0
88,15,4,1,0,0,40,0
40,9,4,1,0,0,40,0
51,9,4,0,0,0,43,0
50,7,2,0,0,0,40,0
25,14,4,1,0,0,99,1
20,11,4,1,0,0,30,0
47,9,4,1,0,0,40,0
58,10,4,1,0,0,40,1
22,11,4,0,0,0,30,0
50,9,4,1,0,0,48,1
47,9,4,0,0,0,40,0
24,7,1,1,0,0,45,0
50,9,4,1,0,0,40,1
40,13,4,0,0,0,45,1
36,13,4,1,0,0,40,0
32,9,4,1,0,0,40,0
44,9,4,1,0,0,40,0
51,14,4,1,0,0,40,0
59,10,2,0,0,0,40,0
65,9,4,1,0,0,30,0
24,13,4,0,0,0,65,0
27,13,4,1,0,0,35,0
51,11,4,1,0,0,40,0
48,10,4,1,0,0,40,1
39,9,4,1,0,0,60,0
28,13,4,1,0,0,40,0
19,10,4,0,0,0,25,0
49,13,2,0,0,0,40,0
51,12,4,1,0,0,60,0
59,14,4,1,0,0,55,0
18,9,4,0,0,0,40,0
50,9,4,1,4386,0,40,0
45,9,2,1,0,0,80,1
30,13,4,1,0,0,50,1
37,13,4,1,0,0,35,0
44,13,4,1,0,0,40,1
33,10,2,1,0,0,40,0
61,14,4,1,0,0,40,1
61,9,4,1,0,0,40,0
38,13,4,1,0,0,42,1
22,10,4,1,0,0,30,0
36,9,4,1,0,0,45,0
44,10,4,1,5178,0,60,1
37,10,4,1,0,0,62,0
31,10,4,0,0,0,20,0
54,16,4,1,15024,0,45,1
20,10,4,1,0,0,16,0
63,13,4,0,0,0,40,1
48,10,0,1,7688,0,40,1
33,9,1,0,0,0,41,0
31,13,4,1,4650,0,45,0
38,15,4,1,0,0,40,1
45,9,4,1,0,0,40,1
48,9,4,1,0,0,40,0
53,10,4,1,0,0,40,0
55,9,4,0,0,0,40,0
38,14,4,1,0,0,72,1
29,9,4,0,0,0,40,0
36,13,4,1,0,0,60,1
42,10,4,1,0,0,60,0
50,9,4,0,0,0,40,0
75,15,4,1,0,0,35,0
46,13,4,1,0,1902,40,1
52,9,4,0,0,0,40,0
27,13,4,0,0,0,40,0
43,9,4,1,0,0,45,0
31,7,2,0,0,0,42,0
23,10,4,0,0,0,30,0
34,9,4,0,0,0,24,0
41,9,4,0,0,0,40,0
31,9,4,0,0,0,30,0
42,10,4,0,0,0,40,0
35,14,4,1,0,0,45,1
55,9,4,0,0,0,25,0
36,9,4,0,0,0,40,0
65,9,4,1,0,0,59,1
38,10,4,1,0,0,12,0
62,10,4,0,0,0,20,0
54,15,4,1,99999,0,60,1
49,9,4,1,0,0,40,0
34,9,4,0,0,0,40,0
32,9,4,0,0,0,40,0
51,14,4,1,15024,0,50,1
48,10,4,1,0,0,60,0
30,9,4,1,0,0,40,0
52,9,4,0,0,0,43,0
28,10,4,1,0,1762,40,0
29,9,1,1,0,0,40,0
38,13,4,0,0,0,50,0
57,9,4,1,0,0,50,1
43,13,4,1,0,0,40,1
37,10,4,1,0,0,40,0
30,9,4,1,0,0,40,0
53,9,4,1,0,0,48,1
69,11,4,0,0,0,1,0
73,9,4,0,0,0,37,0
22,10,4,1,0,0,35,0
31,9,4,0,0,0,45,0
38,13,4,1,0,1887,40,1
50,10,4,1,0,0,35,0
37,10,4,1,0,0,37,0
44,13,4,1,0,0,40,0
47,13,2,0,0,0,45,0
27,10,4,1,0,0,40,0
28,12,4,0,0,0,80,0
25,9,2,0,0,0,40,0
20,10,4,0,0,0,40,0
51,13,4,1,0,0,40,1
46,13,4,1,0,1977,40,1
67,13,4,1,6514,0,7,1
47,9,4,1,0,0,35,0
42,9,4,1,0,0,40,0
52,9,4,1,0,1876,50,0
42,12,1,0,0,0,40,1
65,9,4,1,0,0,40,1
21,10,2,1,0,0,10,0
50,9,4,0,5178,0,40,1
46,10,4,1,0,0,40,0
47,13,4,1,15024,0,50,1
57,6,4,1,0,0,40,0
37,13,4,1,0,0,45,0
50,9,4,1,0,0,40,0
58,8,4,1,0,0,40,0
63,2,4,0,0,0,30,0
39,9,4,1,0,0,65,0
46,14,2,1,0,0,35,0
36,9,4,1,0,0,40,0
26,3,4,1,0,1628,50,0
21,10,4,1,0,0,57,0
41,12,4,1,0,0,40,0
44,10,2,1,0,0,40,0
22,9,4,1,0,0,40,0
29,10,2,1,0,0,60,0
29,9,2,0,0,0,40,0
58,10,4,0,0,0,40,1
36,15,4,1,0,0,50,0
30,11,4,1,0,0,48,0
37,13,4,1,0,0,43,1
29,11,4,1,0,0,40,0
26,3,4,0,0,0,40,0
43,9,4,1,0,0,45,0
49,9,4,0,0,0,40,1
45,13,4,1,0,0,40,0
28,13,4,0,0,0,40,0
20,10,4,0,0,0,25,0
51,9,4,0,0,0,40,0
32,10,4,1,0,0,50,1
24,9,4,0,0,0,40,0
35,16,4,1,7298,0,40,1
35,12,4,1,0,0,55,0
41,13,4,1,0,0,40,1
48,13,4,1,0,0,45,1
61,9,4,0,1471,0,35,0
20,10,4,1,0,0,30,0
27,9,4,1,0,0,50,1
55,10,4,1,0,0,24,1
39,9,4,1,0,0,40,1
17,6,4,1,0,0,20,0
47,9,4,1,0,0,40,0
52,9,1,0,0,0,40,1
24,9,2,0,0,0,20,0
29,7,2,0,0,0,40,0
25,9,4,1,0,0,40,0
20,10,4,0,0,0,40,0
23,9,2,1,0,0,35,0
57,15,4,1,0,0,60,0
51,11,4,1,0,0,40,1
33,10,4,0,3674,0,16,0
39,13,4,1,0,0,40,0
40,9,4,1,0,0,40,1
71,13,4,0,2329,0,16,0
38,10,4,1,0,0,40,0
28,15,4,1,0,0,40,0
57,14,4,0,0,0,40,0
47,10,4,1,0,0,40,0
59,9,4,1,0,0,40,0
26,9,3,1,0,0,40,0
35,13,4,0,0,0,40,0
61,13,4,1,0,0,50,1
17,7,4,0,0,0,30,0
36,13,1,1,0,0,60,1
62,4,4,1,3411,0,50,0
34,10,4,1,0,0,50,1
32,13,4,1,7688,0,50,1
42,9,4,0,0,0,40,0
39,10,4,1,0,0,40,0
58,3,2,1,0,0,40,0
61,9,4,1,0,1848,60,1
40,6,2,1,0,0,55,0
31,13,4,1,0,0,37,0
36,9,4,1,0,0,50,0
23,10,4,1,0,0,40,0
33,9,4,1,0,0,41,0
52,9,4,1,0,0,40,1
22,9,4,0,0,0,24,0
51,10,4,0,0,0,40,0
31,11,4,0,0,0,40,0
49,9,4,0,0,0,40,0
49,9,2,0,0,0,40,0
53,10,2,0,0,0,40,0
52,9,1,1,99999,0,40,1
20,6,4,1,0,0,40,0
26,12,2,1,0,0,40,0
61,9,4,1,0,0,6,0
43,14,4,0,0,0,30,0
46,13,4,1,0,0,52,0
43,11,4,0,0,0,35,0
41,9,2,0,0,0,40,0
44,9,4,1,0,0,55,0
54,9,4,1,0,0,40,0
65,14,4,1,20051,0,40,1
32,13,4,0,0,0,40,0
25,10,4,1,0,0,40,0
23,13,4,1,0,0,50,0
25,13,4,1,0,0,45,0
19,10,4,1,0,0,50,0
37,9,4,1,0,0,60,0
45,10,4,1,0,0,45,0
37,9,2,1,0,0,44,0
40,10,4,1,0,1564,70,1
19,10,4,1,0,0,40,0
17,7,4,1,0,0,5,0
27,13,4,0,0,0,40,0
40,4,2,1,0,1887,40,1
59,9,4,0,0,1762,30,0
19,9,2,0,0,0,40,0
43,6,2,1,0,0,40,0
42,6,4,1,0,0,40,1
54,9,2,1,5013,0,40,0
54,14,4,1,0,0,50,0
51,6,4,1,2105,0,45,0
50,9,4,1,0,0,60,1
40,9,4,0,0,0,40,0
55,12,4,1,0,0,25,0
50,9,4,0,0,0,40,0
31,9,4,1,0,0,50,0
42,9,2,0,0,0,32,0
24,9,4,1,0,0,45,1
30,7,4,1,0,0,40,0
39,12,4,0,0,0,50,1
37,9,4,1,0,0,50,0
33,9,4,1,0,0,40,0
48,9,4,0,0,0,40,0
43,9,1,1,0,0,78,0
39,13,4,1,0,0,40,1
53,10,4,1,0,0,45,1
52,6,4,1,0,0,60,0
28,10,1,1,0,0,20,0
32,9,4,1,0,0,52,0
31,13,2,1,0,0,90,1
31,13,4,0,0,0,40,1
47,10,4,0,0,0,40,0
19,10,4,1,0,0,50,0
40,11,2,1,0,0,40,0
40,12,4,0,0,0,45,0
41,7,4,1,0,0,40,0
53,9,2,1,0,0,40,0
46,7,0,1,0,0,43,0
45,13,4,1,4386,0,35,1
39,5,2,0,3411,0,34,0
19,9,4,1,0,0,40,0
57,9,4,1,0,1887,40,1
49,11,4,0,0,0,40,0
59,9,4,0,0,0,40,0
32,11,4,1,0,0,50,1
18,10,4,0,594,0,15,0
35,10,2,1,0,0,40,0
58,6,4,0,0,0,40,0
28,13,4,1,0,0,43,0
36,12,4,0,0,0,40,1
41,14,4,0,0,0,35,0
47,9,4,1,0,0,40,1
50,9,4,1,0,1672,60,0
61,9,4,1,0,0,16,0
36,9,4,1,0,0,50,1
38,11,4,1,0,0,40,0
56,9,4,1,0,1902,60,1
50,11,4,1,0,0,45,0
45,10,4,1,5013,0,40,0
44,9,4,1,0,0,66,0
51,10,4,1,0,0,45,1
44,10,4,1,0,0,50,1
25,9,4,1,0,0,50,0
60,7,2,1,0,0,40,0
17,6,4,1,1055,0,30,0
49,14,4,1,0,0,50,1
46,9,2,1,0,0,60,1
56,9,2,0,0,0,38,0
25,9,4,1,3325,0,45,0
22,10,4,1,0,0,40,0
76,9,2,0,0,0,2,0
41,15,4,1,0,0,60,1
48,9,4,1,7688,0,40,1
46,6,2,1,0,0,40,0
30,10,4,1,0,0,40,1
39,9,4,1,0,0,40,1
40,6,0,1,0,0,40,0
70,9,2,1,0,0,40,0
35,10,4,1,0,2051,45,0
49,14,4,0,0,0,75,0
24,11,4,1,0,0,60,0
40,12,4,1,7298,0,36,1
61,15,4,1,0,0,5,1
25,13,1,1,0,0,40,0
28,13,4,0,0,0,40,0
69,14,4,1,0,0,11,0
22,10,4,0,0,0,36,0
47,9,4,1,0,0,38,0
38,9,4,0,0,0,48,0
26,11,4,0,0,0,40,0
17,7,1,0,0,0,24,0
33,10,4,1,0,0,35,0
43,9,4,1,0,0,40,0
58,11,4,1,0,0,40,1
53,9,4,1,99999,0,40,1
26,9,4,1,0,0,25,0
43,13,2,1,0,0,40,1
31,6,4,1,2105,0,40,0
30,9,4,1,0,2001,42,0
25,9,4,0,0,0,25,0
57,9,4,0,0,0,40,0
37,14,4,1,0,0,60,1
32,10,4,1,0,0,48,0
26,9,4,0,0,0,41,0
45,9,4,1,0,0,40,1
53,9,4,1,15024,0,35,1
27,9,0,1,0,0,40,0
28,7,4,1,0,0,50,1
32,7,4,1,0,0,43,1
35,13,4,0,0,1980,65,0
36,10,4,1,0,0,55,1
19,10,4,1,0,0,40,0
37,13,4,1,0,0,80,1
49,10,4,1,3325,0,45,0
20,10,4,1,0,0,45,0
64,13,4,1,15024,0,55,1
60,14,4,1,0,0,40,0
32,12,4,1,0,0,42,0
58,9,4,1,0,0,40,0
42,9,4,1,0,0,50,0
20,10,2,0,0,0,14,0
42,10,2,1,0,0,40,0
25,10,2,1,0,0,40,0
30,11,4,1,15024,0,65,1
37,13,4,1,0,0,35,1
66,11,4,1,0,0,50,0
59,13,4,1,0,0,40,1
44,13,1,1,0,0,40,0
46,9,4,1,0,0,58,1
59,13,4,0,2885,0,30,0
25,13,4,1,0,1340,40,0
17,5,2,1,0,0,9,0
47,13,4,1,0,0,40,0
47,5,4,0,0,0,40,0
30,10,4,0,0,0,40,0
20,10,4,0,0,0,40,0
26,13,4,1,0,2339,55,0
20,10,2,1,0,0,15,0
33,9,4,1,0,0,40,0
48,9,4,1,0,0,40,0
52,13,4,1,99999,0,50,1
37,9,4,0,0,0,12,0
47,9,2,1,0,0,40,0
40,6,4,1,0,0,40,1
48,14,4,0,0,0,40,1
49,6,2,1,0,0,42,1
50,10,4,0,0,0,40,0
30,12,4,0,0,0,40,0
34,10,4,1,0,0,40,0
43,9,4,1,0,0,40,0
22,6,4,0,0,0,40,0
35,9,2,1,0,0,40,0
26,9,4,0,0,0,30,0
62,15,4,1,0,1628,70,0
39,9,4,1,0,0,40,0
59,10,4,1,0,0,40,0
69,3,4,1,0,0,40,0
27,13,4,1,0,0,40,0
17,6,4,1,0,0,30,0
38,13,4,1,0,0,40,0
41,10,4,1,0,1887,50,1
27,6,4,0,0,0,40,0
23,9,4,0,0,0,40,0
17,6,4,1,0,0,24,0
56,4,4,0,0,0,40,0
24,10,4,0,0,0,40,0
62,16,4,1,7688,0,40,1
44,8,2,1,0,0,40,0
23,13,4,1,0,0,30,0
41,9,4,1,0,0,50,0
25,9,4,1,0,0,65,0
21,10,2,0,0,0,8,0
18,8,4,1,0,0,6,0
45,10,4,1,0,0,40,0
75,13,4,0,25124,0,16,1
51,4,4,1,0,0,40,0
42,9,2,0,0,0,40,0
47,10,2,0,0,0,35,0
29,10,4,1,0,0,40,0
33,7,2,1,0,0,40,0
43,13,4,1,0,0,40,0
20,10,4,1,0,0,16,0
19,13,2,0,0,0,40,0
44,12,4,1,0,1848,40,1
24,10,4,1,0,0,30,0
19,10,4,1,0,0,40,0
49,6,4,1,2176,0,40,0
52,11,4,1,0,0,40,0
38,9,4,1,0,0,52,0
24,10,4,1,0,0,50,0
32,13,4,1,0,0,50,0
72,9,4,0,0,0,8,0
26,9,4,1,0,0,50,1
31,13,1,1,0,0,40,0
29,13,4,1,0,0,50,0
39,9,4,1,10520,0,40,1
48,9,4,1,0,0,50,0
40,10,4,1,0,0,45,1
51,10,4,1,0,0,45,0
28,9,4,1,0,0,40,0
22,9,4,0,0,0,20,0
23,13,4,0,0,0,40,0
65,10,4,1,0,0,16,0
26,13,4,1,0,0,40,0
20,10,4,1,1055,0,50,0
55,14,4,1,15024,0,50,1
38,13,4,1,0,0,10,0
33,9,4,1,0,0,60,1
33,9,4,0,0,0,60,0
37,13,2,0,0,0,40,0
19,7,4,1,0,0,60,0
24,13,4,1,0,0,50,0
30,7,4,1,0,0,45,0
57,9,4,0,0,0,50,0
22,10,4,0,0,0,20,0
57,9,2,1,0,0,40,1
46,9,4,1,0,0,40,0
67,9,4,1,0,0,35,0
35,9,2,0,0,0,40,0
47,9,4,1,0,0,40,0
39,6,4,1,0,0,40,0
50,10,1,1,0,0,40,0
58,8,4,0,0,0,52,0
36,12,4,0,0,0,30,1
45,14,4,1,0,0,36,1
54,9,4,1,0,0,40,1
26,13,4,1,0,0,30,0
60,9,4,1,0,0,40,1
46,15,4,1,99999,0,60,1
26,10,4,0,0,0,35,0
32,7,4,1,0,0,40,0
38,9,4,1,0,0,40,0
48,10,4,1,0,0,70,1
44,9,4,1,0,1977,45,1
37,9,1,0,0,0,40,0
44,10,4,1,0,0,40,0
31,9,3,0,0,0,35,0
61,15,4,1,0,0,35,1
51,9,4,1,0,0,40,0
52,13,4,0,15024,0,60,1
45,9,4,0,0,1740,40,0
36,12,2,0,0,0,21,0
39,7,4,1,2407,0,70,0
67,9,4,0,0,0,24,0
40,12,4,1,0,0,40,1
27,3,4,1,0,0,35,0
37,2,4,1,0,0,40,0
57,10,4,1,0,0,50,1
27,6,4,0,0,0,40,0
28,9,4,0,2202,0,48,0
34,13,4,1,0,0,60,1
54,9,4,1,5178,0,50,1
52,9,2,0,0,0,38,0
42,13,4,1,0,0,45,1
48,14,4,1,15024,0,40,1
65,14,4,1,6514,0,35,1
55,15,4,0,0,0,10,0
71,9,4,0,0,0,20,1
33,10,2,1,0,0,40,0
30,9,4,1,0,0,40,0
35,13,4,1,0,0,55,1
59,6,2,0,0,0,40,0
19,10,4,1,0,0,20,0
36,5,4,1,0,0,30,0
26,9,4,1,0,0,40,0
34,9,4,1,0,0,40,0
41,9,2,1,0,0,40,1
44,13,4,1,15024,0,50,1
26,9,4,0,0,0,40,0
47,9,4,1,0,0,48,0
18,10,4,1,0,0,16,0
55,6,4,1,0,0,18,0
49,9,4,1,0,2002,40,0
44,13,4,1,0,0,40,1
43,13,4,1,0,0,40,0
62,4,4,1,0,0,40,0
44,9,2,1,0,0,40,0
39,9,4,0,0,0,40,0
50,10,4,1,0,0,60,1
35,7,4,1,0,0,45,0
52,9,4,1,0,0,40,0
46,15,4,1,0,0,60,1
44,12,4,1,7688,0,40,1
43,10,4,1,0,0,50,0
51,4,4,1,2961,0,40,0
20,10,4,1,0,0,20,0
47,12,4,0,0,0,40,1
43,14,4,1,0,0,50,0
64,9,4,1,0,0,40,1
24,10,4,1,0,0,40,0
27,10,4,1,0,0,50,0
32,9,4,1,0,0,40,0
37,9,4,0,0,0,12,0
26,9,4,1,0,0,60,0
43,13,4,1,99999,0,60,1
50,9,4,0,0,0,40,0
20,9,4,1,0,0,80,0
37,9,4,1,0,1902,45,1
43,9,2,0,0,0,45,0
37,9,4,1,0,1887,50,1
53,5,4,0,0,0,36,0
44,16,4,1,0,0,40,1
25,9,4,0,0,0,40,0
17,7,4,0,1055,0,20,0
19,9,4,1,0,0,50,0
53,9,4,0,15024,0,40,1
44,10,4,1,0,0,50,0
51,9,2,1,0,1902,40,1
49,9,4,0,0,0,43,0
35,10,4,1,0,0,40,0
44,9,4,1,0,0,45,0
54,14,4,1,0,0,60,0
37,10,2,0,0,0,35,0
18,10,4,0,0,0,15,0
24,10,4,1,0,0,40,0
29,9,4,0,0,0,50,0
22,10,4,0,0,0,35,0
35,9,4,1,0,0,40,0
56,9,4,1,0,0,48,1
32,4,4,0,0,0,40,0
24,13,1,1,0,0,45,0
43,14,4,1,0,1902,40,1
73,9,4,0,0,0,15,0
47,10,4,1,0,0,40,0
49,8,4,1,0,0,39,0
38,13,4,1,0,0,40,1
31,9,2,1,0,0,40,0
39,10,0,0,0,0,40,0
42,13,4,0,0,0,40,0
41,14,1,1,0,0,45,1
35,13,4,1,0,0,45,1
38,9,4,1,0,0,45,0
31,9,4,0,0,0,40,0
51,9,4,1,0,0,70,0
38,13,4,1,0,0,48,1
40,10,4,1,0,0,42,1
21,9,4,0,0,0,30,0
44,10,4,1,0,0,40,0
55,9,4,1,0,0,40,1
29,9,4,1,0,0,45,0
49,14,4,0,0,0,50,1
